0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0.6868529200405109,0.6883775262362211,0.6918757127668947,0.6987628350724027,0.6936238423135903,0.6923750291414557,0.6948475003177254,0.695912823130429,0.6954484435158057,0.6985329755791885,0.6921961163222955,0.696718663065226,0.6962534413454664,0.6881846687726548,0.6902142819576197,0.6868529200405109,0.6883775262362211,0.6918757127668947,0.6987628350724027,0.6936238423135903,0.6923750291414557,0.6948475003177254,0.695912823130429,0.6954484435158057,0.6985329755791885,0.6921961163222955,0.696718663065226,0.6962534413454664,0.6881846687726548,0.6902142819576197,0.6868529200405109,0.6883775262362211,0.6918757127668947,0.6987628350724027,0.6936238423135903,0.6923750291414557,0.6948475003177254,0.695912823130429,0.6954484435158057,0.6985329755791885,0.6921961163222955,0.696718663065226,0.6962534413454664,0.6881846687726548,0.6902142819576197,0.6868529200405109,0.6883775262362211,0.6918757127668947,0.6987628350724027,0.6936238423135903,0.6923750291414557,0.6948475003177254,0.695912823130429,0.6954484435158057,0.6985329755791885,0.6921961163222955,0.696718663065226,0.6962534413454664,0.6881846687726548,0.6902142819576197,0.6868529200405109,0.6883775262362211,0.6918757127668947,0.6987628350724027,0.6936238423135903,0.6923750291414557,0.6948475003177254,0.695912823130429,0.6954484435158057,0.6985329755791885,0.6921961163222955,0.696718663065226,0.6962534413454664,0.6881846687726548,0.6902142819576197,0.6868529200405109,0.6883775262362211,0.6918757127668947,0.6987628350724027,0.6936238423135903,0.6923750291414557,0.6948475003177254,0.695912823130429,0.6954484435158057,0.6985329755791885,0.6921961163222955,0.696718663065226,0.6962534413454664,0.6881846687726548,0.6902142819576197,0.6868529200405109,0.6883775262362211,0.6918757127668947,0.6987628350724027,0.6936238423135903,0.6923750291414557,0.6948475003177254,0.695912823130429,0.6954484435158057,0.6985329755791885,0.6921961163222955,0.696718663065226,0.6962534413454664,0.6881846687726548,0.6902142819576197,0.6868529200405109,0.6883775262362211,0.6918757127668947,0.6987628350724027,0.6936238423135903,0.6923750291414557,0.6948475003177254,0.695912823130429,0.6954484435158057,0.6985329755791885,0.6921961163222955,0.696718663065226,0.6962534413454664,0.6881846687726548,0.6902142819576197,0.6868529200405109,0.6883775262362211,0.6918757127668947,0.6987628350724027,0.6936238423135903,0.6923750291414557,0.6948475003177254,0.695912823130429,0.6954484435158057,0.6985329755791885,0.6921961163222955,0.696718663065226,0.6962534413454664,0.6881846687726548,0.6902142819576197,0.6868529200405109,0.6883775262362211,0.6918757127668947,0.6987628350724027,0.6936238423135903,0.6923750291414557,0.6948475003177254,0.695912823130429,0.6954484435158057,0.6985329755791885,0.6921961163222955,0.696718663065226,0.6962534413454664,0.6881846687726548,0.6902142819576197
0.6861155606700867,0.6876975531468981,0.6912688224385198,0.6978951964854964,0.6927181826120322,0.6914070363902877,0.6940783463945257,0.6950230959457717,0.6945179457354482,0.6970573135126162,0.6912768938801704,0.6958155155951525,0.6953429432468757,0.6870987312952547,0.6894732999567365,0.6861155606700867,0.6876975531468981,0.6912688224385198,0.6978951964854964,0.6927181826120322,0.6914070363902877,0.6940783463945257,0.6950230959457717,0.6945179457354482,0.6970573135126162,0.6912768938801704,0.6958155155951525,0.6953429432468757,0.6870987312952547,0.6894732999567365,0.6861155606700867,0.6876975531468981,0.6912688224385198,0.6978951964854964,0.6927181826120322,0.6914070363902877,0.6940783463945257,0.6950230959457717,0.6945179457354482,0.6970573135126162,0.6912768938801704,0.6958155155951525,0.6953429432468757,0.6870987312952547,0.6894732999567365,0.6861155606700867,0.6876975531468981,0.6912688224385198,0.6978951964854964,0.6927181826120322,0.6914070363902877,0.6940783463945257,0.6950230959457717,0.6945179457354482,0.6970573135126162,0.6912768938801704,0.6958155155951525,0.6953429432468757,0.6870987312952547,0.6894732999567365,0.6861155606700867,0.6876975531468981,0.6912688224385198,0.6978951964854964,0.6927181826120322,0.6914070363902877,0.6940783463945257,0.6950230959457717,0.6945179457354482,0.6970573135126162,0.6912768938801704,0.6958155155951525,0.6953429432468757,0.6870987312952547,0.6894732999567365,0.6861155606700867,0.6876975531468981,0.6912688224385198,0.6978951964854964,0.6927181826120322,0.6914070363902877,0.6940783463945257,0.6950230959457717,0.6945179457354482,0.6970573135126162,0.6912768938801704,0.6958155155951525,0.6953429432468757,0.6870987312952547,0.6894732999567365,0.6861155606700867,0.6876975531468981,0.6912688224385198,0.6978951964854964,0.6927181826120322,0.6914070363902877,0.6940783463945257,0.6950230959457717,0.6945179457354482,0.6970573135126162,0.6912768938801704,0.6958155155951525,0.6953429432468757,0.6870987312952547,0.6894732999567365,0.6861155606700867,0.6876975531468981,0.6912688224385198,0.6978951964854964,0.6927181826120322,0.6914070363902877,0.6940783463945257,0.6950230959457717,0.6945179457354482,0.6970573135126162,0.6912768938801704,0.6958155155951525,0.6953429432468757,0.6870987312952547,0.6894732999567365,0.6861155606700867,0.6876975531468981,0.6912688224385198,0.6978951964854964,0.6927181826120322,0.6914070363902877,0.6940783463945257,0.6950230959457717,0.6945179457354482,0.6970573135126162,0.6912768938801704,0.6958155155951525,0.6953429432468757,0.6870987312952547,0.6894732999567365,0.6861155606700867,0.6876975531468981,0.6912688224385198,0.6978951964854964,0.6927181826120322,0.6914070363902877,0.6940783463945257,0.6950230959457717,0.6945179457354482,0.6970573135126162,0.6912768938801704,0.6958155155951525,0.6953429432468757,0.6870987312952547,0.6894732999567365
0.6854258250286156,0.687206190610745,0.6907500596227054,0.6971734207307514,0.6918382819744018,0.6905291308252199,0.6934155345612272,0.6939858921969178,0.6936363834186143,0.6956726637132974,0.6903850702372869,0.6949172264854484,0.6945557172852587,0.6861555451304039,0.6887635908337005,0.6854258250286156,0.687206190610745,0.6907500596227054,0.6971734207307514,0.6918382819744018,0.6905291308252199,0.6934155345612272,0.6939858921969178,0.6936363834186143,0.6956726637132974,0.6903850702372869,0.6949172264854484,0.6945557172852587,0.6861555451304039,0.6887635908337005,0.6854258250286156,0.687206190610745,0.6907500596227054,0.6971734207307514,0.6918382819744018,0.6905291308252199,0.6934155345612272,0.6939858921969178,0.6936363834186143,0.6956726637132974,0.6903850702372869,0.6949172264854484,0.6945557172852587,0.6861555451304039,0.6887635908337005,0.6854258250286156,0.687206190610745,0.6907500596227054,0.6971734207307514,0.6918382819744018,0.6905291308252199,0.6934155345612272,0.6939858921969178,0.6936363834186143,0.6956726637132974,0.6903850702372869,0.6949172264854484,0.6945557172852587,0.6861555451304039,0.6887635908337005,0.6854258250286156,0.687206190610745,0.6907500596227054,0.6971734207307514,0.6918382819744018,0.6905291308252199,0.6934155345612272,0.6939858921969178,0.6936363834186143,0.6956726637132974,0.6903850702372869,0.6949172264854484,0.6945557172852587,0.6861555451304039,0.6887635908337005,0.6854258250286156,0.687206190610745,0.6907500596227054,0.6971734207307514,0.6918382819744018,0.6905291308252199,0.6934155345612272,0.6939858921969178,0.6936363834186143,0.6956726637132974,0.6903850702372869,0.6949172264854484,0.6945557172852587,0.6861555451304039,0.6887635908337005,0.6854258250286156,0.687206190610745,0.6907500596227054,0.6971734207307514,0.6918382819744018,0.6905291308252199,0.6934155345612272,0.6939858921969178,0.6936363834186143,0.6956726637132974,0.6903850702372869,0.6949172264854484,0.6945557172852587,0.6861555451304039,0.6887635908337005,0.6854258250286156,0.687206190610745,0.6907500596227054,0.6971734207307514,0.6918382819744018,0.6905291308252199,0.6934155345612272,0.6939858921969178,0.6936363834186143,0.6956726637132974,0.6903850702372869,0.6949172264854484,0.6945557172852587,0.6861555451304039,0.6887635908337005,0.6854258250286156,0.687206190610745,0.6907500596227054,0.6971734207307514,0.6918382819744018,0.6905291308252199,0.6934155345612272,0.6939858921969178,0.6936363834186143,0.6956726637132974,0.6903850702372869,0.6949172264854484,0.6945557172852587,0.6861555451304039,0.6887635908337005,0.6854258250286156,0.687206190610745,0.6907500596227054,0.6971734207307514,0.6918382819744018,0.6905291308252199,0.6934155345612272,0.6939858921969178,0.6936363834186143,0.6956726637132974,0.6903850702372869,0.6949172264854484,0.6945557172852587,0.6861555451304039,0.6887635908337005
0.6847514324846228,0.6866925267502416,0.6901620816337082,0.696440110389455,0.6910238867334658,0.6894957289578121,0.6926896764386439,0.6930757727661369,0.6928746522057371,0.6942685727792202,0.6894832781608508,0.6941252635851539,0.6938008015795483,0.6851793011001593,0.6880784762418464,0.6847514324846228,0.6866925267502416,0.6901620816337082,0.696440110389455,0.6910238867334658,0.6894957289578121,0.6926896764386439,0.6930757727661369,0.6928746522057371,0.6942685727792202,0.6894832781608508,0.6941252635851539,0.6938008015795483,0.6851793011001593,0.6880784762418464,0.6847514324846228,0.6866925267502416,0.6901620816337082,0.696440110389455,0.6910238867334658,0.6894957289578121,0.6926896764386439,0.6930757727661369,0.6928746522057371,0.6942685727792202,0.6894832781608508,0.6941252635851539,0.6938008015795483,0.6851793011001593,0.6880784762418464,0.6847514324846228,0.6866925267502416,0.6901620816337082,0.696440110389455,0.6910238867334658,0.6894957289578121,0.6926896764386439,0.6930757727661369,0.6928746522057371,0.6942685727792202,0.6894832781608508,0.6941252635851539,0.6938008015795483,0.6851793011001593,0.6880784762418464,0.6847514324846228,0.6866925267502416,0.6901620816337082,0.696440110389455,0.6910238867334658,0.6894957289578121,0.6926896764386439,0.6930757727661369,0.6928746522057371,0.6942685727792202,0.6894832781608508,0.6941252635851539,0.6938008015795483,0.6851793011001593,0.6880784762418464,0.6847514324846228,0.6866925267502416,0.6901620816337082,0.696440110389455,0.6910238867334658,0.6894957289578121,0.6926896764386439,0.6930757727661369,0.6928746522057371,0.6942685727792202,0.6894832781608508,0.6941252635851539,0.6938008015795483,0.6851793011001593,0.6880784762418464,0.6847514324846228,0.6866925267502416,0.6901620816337082,0.696440110389455,0.6910238867334658,0.6894957289578121,0.6926896764386439,0.6930757727661369,0.6928746522057371,0.6942685727792202,0.6894832781608508,0.6941252635851539,0.6938008015795483,0.6851793011001593,0.6880784762418464,0.6847514324846228,0.6866925267502416,0.6901620816337082,0.696440110389455,0.6910238867334658,0.6894957289578121,0.6926896764386439,0.6930757727661369,0.6928746522057371,0.6942685727792202,0.6894832781608508,0.6941252635851539,0.6938008015795483,0.6851793011001593,0.6880784762418464,0.6847514324846228,0.6866925267502416,0.6901620816337082,0.696440110389455,0.6910238867334658,0.6894957289578121,0.6926896764386439,0.6930757727661369,0.6928746522057371,0.6942685727792202,0.6894832781608508,0.6941252635851539,0.6938008015795483,0.6851793011001593,0.6880784762418464,0.6847514324846228,0.6866925267502416,0.6901620816337082,0.696440110389455,0.6910238867334658,0.6894957289578121,0.6926896764386439,0.6930757727661369,0.6928746522057371,0.6942685727792202,0.6894832781608508,0.6941252635851539,0.6938008015795483,0.6851793011001593,0.6880784762418464
0.6840507751776506,0.6861223817863381,0.6896582043610497,0.6957635876728093,0.6902936449643986,0.6885612532977516,0.6920432864245072,0.6922428505423908,0.6921116920302187,0.6930305080742053,0.6886471069087651,0.693394334180463,0.6930280172653263,0.6841001652767875,0.687509112616718,0.6840507751776506,0.6861223817863381,0.6896582043610497,0.6957635876728093,0.6902936449643986,0.6885612532977516,0.6920432864245072,0.6922428505423908,0.6921116920302187,0.6930305080742053,0.6886471069087651,0.693394334180463,0.6930280172653263,0.6841001652767875,0.687509112616718,0.6840507751776506,0.6861223817863381,0.6896582043610497,0.6957635876728093,0.6902936449643986,0.6885612532977516,0.6920432864245072,0.6922428505423908,0.6921116920302187,0.6930305080742053,0.6886471069087651,0.693394334180463,0.6930280172653263,0.6841001652767875,0.687509112616718,0.6840507751776506,0.6861223817863381,0.6896582043610497,0.6957635876728093,0.6902936449643986,0.6885612532977516,0.6920432864245072,0.6922428505423908,0.6921116920302187,0.6930305080742053,0.6886471069087651,0.693394334180463,0.6930280172653263,0.6841001652767875,0.687509112616718,0.6840507751776506,0.6861223817863381,0.6896582043610497,0.6957635876728093,0.6902936449643986,0.6885612532977516,0.6920432864245072,0.6922428505423908,0.6921116920302187,0.6930305080742053,0.6886471069087651,0.693394334180463,0.6930280172653263,0.6841001652767875,0.687509112616718,0.6840507751776506,0.6861223817863381,0.6896582043610497,0.6957635876728093,0.6902936449643986,0.6885612532977516,0.6920432864245072,0.6922428505423908,0.6921116920302187,0.6930305080742053,0.6886471069087651,0.693394334180463,0.6930280172653263,0.6841001652767875,0.687509112616718,0.6840507751776506,0.6861223817863381,0.6896582043610497,0.6957635876728093,0.6902936449643986,0.6885612532977516,0.6920432864245072,0.6922428505423908,0.6921116920302187,0.6930305080742053,0.6886471069087651,0.693394334180463,0.6930280172653263,0.6841001652767875,0.687509112616718,0.6840507751776506,0.6861223817863381,0.6896582043610497,0.6957635876728093,0.6902936449643986,0.6885612532977516,0.6920432864245072,0.6922428505423908,0.6921116920302187,0.6930305080742053,0.6886471069087651,0.693394334180463,0.6930280172653263,0.6841001652767875,0.687509112616718,0.6840507751776506,0.6861223817863381,0.6896582043610497,0.6957635876728093,0.6902936449643986,0.6885612532977516,0.6920432864245072,0.6922428505423908,0.6921116920302187,0.6930305080742053,0.6886471069087651,0.693394334180463,0.6930280172653263,0.6841001652767875,0.687509112616718,0.6840507751776506,0.6861223817863381,0.6896582043610497,0.6957635876728093,0.6902936449643986,0.6885612532977516,0.6920432864245072,0.6922428505423908,0.6921116920302187,0.6930305080742053,0.6886471069087651,0.693394334180463,0.6930280172653263,0.6841001652767875,0.687509112616718
0.683280150690108,0.6856286722497144,0.6891558692323012,0.6951376611965676,0.6895023840156654,0.6876549698148212,0.6914700323250587,0.6913476857364995,0.6914394423432403,0.6918758650450945,0.6878693812692346,0.6926648547105213,0.692365021186813,0.6830381792007452,0.6868409549123982,0.683280150690108,0.6856286722497144,0.6891558692323012,0.6951376611965676,0.6895023840156654,0.6876549698148212,0.6914700323250587,0.6913476857364995,0.6914394423432403,0.6918758650450945,0.6878693812692346,0.6926648547105213,0.692365021186813,0.6830381792007452,0.6868409549123982,0.683280150690108,0.6856286722497144,0.6891558692323012,0.6951376611965676,0.6895023840156654,0.6876549698148212,0.6914700323250587,0.6913476857364995,0.6914394423432403,0.6918758650450945,0.6878693812692346,0.6926648547105213,0.692365021186813,0.6830381792007452,0.6868409549123982,0.683280150690108,0.6856286722497144,0.6891558692323012,0.6951376611965676,0.6895023840156654,0.6876549698148212,0.6914700323250587,0.6913476857364995,0.6914394423432403,0.6918758650450945,0.6878693812692346,0.6926648547105213,0.692365021186813,0.6830381792007452,0.6868409549123982,0.683280150690108,0.6856286722497144,0.6891558692323012,0.6951376611965676,0.6895023840156654,0.6876549698148212,0.6914700323250587,0.6913476857364995,0.6914394423432403,0.6918758650450945,0.6878693812692346,0.6926648547105213,0.692365021186813,0.6830381792007452,0.6868409549123982,0.683280150690108,0.6856286722497144,0.6891558692323012,0.6951376611965676,0.6895023840156654,0.6876549698148212,0.6914700323250587,0.6913476857364995,0.6914394423432403,0.6918758650450945,0.6878693812692346,0.6926648547105213,0.692365021186813,0.6830381792007452,0.6868409549123982,0.683280150690108,0.6856286722497144,0.6891558692323012,0.6951376611965676,0.6895023840156654,0.6876549698148212,0.6914700323250587,0.6913476857364995,0.6914394423432403,0.6918758650450945,0.6878693812692346,0.6926648547105213,0.692365021186813,0.6830381792007452,0.6868409549123982,0.683280150690108,0.6856286722497144,0.6891558692323012,0.6951376611965676,0.6895023840156654,0.6876549698148212,0.6914700323250587,0.6913476857364995,0.6914394423432403,0.6918758650450945,0.6878693812692346,0.6926648547105213,0.692365021186813,0.6830381792007452,0.6868409549123982,0.683280150690108,0.6856286722497144,0.6891558692323012,0.6951376611965676,0.6895023840156654,0.6876549698148212,0.6914700323250587,0.6913476857364995,0.6914394423432403,0.6918758650450945,0.6878693812692346,0.6926648547105213,0.692365021186813,0.6830381792007452,0.6868409549123982,0.683280150690108,0.6856286722497144,0.6891558692323012,0.6951376611965676,0.6895023840156654,0.6876549698148212,0.6914700323250587,0.6913476857364995,0.6914394423432403,0.6918758650450945,0.6878693812692346,0.6926648547105213,0.692365021186813,0.6830381792007452,0.6868409549123982
0.6825356180747167,0.6851461708168162,0.6887125171899656,0.6945107992461027,0.688770545539999,0.686816130723368,0.6907158402307783,0.6904363590904038,0.6907729239466069,0.6907613665038251,0.6871953426360489,0.692093542536206,0.6916358444860523,0.6820712141051635,0.6862355859689433,0.6825356180747167,0.6851461708168162,0.6887125171899656,0.6945107992461027,0.688770545539999,0.686816130723368,0.6907158402307783,0.6904363590904038,0.6907729239466069,0.6907613665038251,0.6871953426360489,0.692093542536206,0.6916358444860523,0.6820712141051635,0.6862355859689433,0.6825356180747167,0.6851461708168162,0.6887125171899656,0.6945107992461027,0.688770545539999,0.686816130723368,0.6907158402307783,0.6904363590904038,0.6907729239466069,0.6907613665038251,0.6871953426360489,0.692093542536206,0.6916358444860523,0.6820712141051635,0.6862355859689433,0.6825356180747167,0.6851461708168162,0.6887125171899656,0.6945107992461027,0.688770545539999,0.686816130723368,0.6907158402307783,0.6904363590904038,0.6907729239466069,0.6907613665038251,0.6871953426360489,0.692093542536206,0.6916358444860523,0.6820712141051635,0.6862355859689433,0.6825356180747167,0.6851461708168162,0.6887125171899656,0.6945107992461027,0.688770545539999,0.686816130723368,0.6907158402307783,0.6904363590904038,0.6907729239466069,0.6907613665038251,0.6871953426360489,0.692093542536206,0.6916358444860523,0.6820712141051635,0.6862355859689433,0.6825356180747167,0.6851461708168162,0.6887125171899656,0.6945107992461027,0.688770545539999,0.686816130723368,0.6907158402307783,0.6904363590904038,0.6907729239466069,0.6907613665038251,0.6871953426360489,0.692093542536206,0.6916358444860523,0.6820712141051635,0.6862355859689433,0.6825356180747167,0.6851461708168162,0.6887125171899656,0.6945107992461027,0.688770545539999,0.686816130723368,0.6907158402307783,0.6904363590904038,0.6907729239466069,0.6907613665038251,0.6871953426360489,0.692093542536206,0.6916358444860523,0.6820712141051635,0.6862355859689433,0.6825356180747167,0.6851461708168162,0.6887125171899656,0.6945107992461027,0.688770545539999,0.686816130723368,0.6907158402307783,0.6904363590904038,0.6907729239466069,0.6907613665038251,0.6871953426360489,0.692093542536206,0.6916358444860523,0.6820712141051635,0.6862355859689433,0.6825356180747167,0.6851461708168162,0.6887125171899656,0.6945107992461027,0.688770545539999,0.686816130723368,0.6907158402307783,0.6904363590904038,0.6907729239466069,0.6907613665038251,0.6871953426360489,0.692093542536206,0.6916358444860523,0.6820712141051635,0.6862355859689433,0.6825356180747167,0.6851461708168162,0.6887125171899656,0.6945107992461027,0.688770545539999,0.686816130723368,0.6907158402307783,0.6904363590904038,0.6907729239466069,0.6907613665038251,0.6871953426360489,0.692093542536206,0.6916358444860523,0.6820712141051635,0.6862355859689433
0.6818058277639595,0.6845935186533468,0.6882434520235404,0.6938565581088267,0.6880200229900056,0.685824431004433,0.6901134280820759,0.689630306227014,0.6901900255864594,0.6895850355922248,0.686333817429306,0.6913643466807049,0.6909341473768247,0.6811143400666738,0.6856474967216283,0.6818058277639595,0.6845935186533468,0.6882434520235404,0.6938565581088267,0.6880200229900056,0.685824431004433,0.6901134280820759,0.689630306227014,0.6901900255864594,0.6895850355922248,0.686333817429306,0.6913643466807049,0.6909341473768247,0.6811143400666738,0.6856474967216283,0.6818058277639595,0.6845935186533468,0.6882434520235404,0.6938565581088267,0.6880200229900056,0.685824431004433,0.6901134280820759,0.689630306227014,0.6901900255864594,0.6895850355922248,0.686333817429306,0.6913643466807049,0.6909341473768247,0.6811143400666738,0.6856474967216283,0.6818058277639595,0.6845935186533468,0.6882434520235404,0.6938565581088267,0.6880200229900056,0.685824431004433,0.6901134280820759,0.689630306227014,0.6901900255864594,0.6895850355922248,0.686333817429306,0.6913643466807049,0.6909341473768247,0.6811143400666738,0.6856474967216283,0.6818058277639595,0.6845935186533468,0.6882434520235404,0.6938565581088267,0.6880200229900056,0.685824431004433,0.6901134280820759,0.689630306227014,0.6901900255864594,0.6895850355922248,0.686333817429306,0.6913643466807049,0.6909341473768247,0.6811143400666738,0.6856474967216283,0.6818058277639595,0.6845935186533468,0.6882434520235404,0.6938565581088267,0.6880200229900056,0.685824431004433,0.6901134280820759,0.689630306227014,0.6901900255864594,0.6895850355922248,0.686333817429306,0.6913643466807049,0.6909341473768247,0.6811143400666738,0.6856474967216283,0.6818058277639595,0.6845935186533468,0.6882434520235404,0.6938565581088267,0.6880200229900056,0.685824431004433,0.6901134280820759,0.689630306227014,0.6901900255864594,0.6895850355922248,0.686333817429306,0.6913643466807049,0.6909341473768247,0.6811143400666738,0.6856474967216283,0.6818058277639595,0.6845935186533468,0.6882434520235404,0.6938565581088267,0.6880200229900056,0.685824431004433,0.6901134280820759,0.689630306227014,0.6901900255864594,0.6895850355922248,0.686333817429306,0.6913643466807049,0.6909341473768247,0.6811143400666738,0.6856474967216283,0.6818058277639595,0.6845935186533468,0.6882434520235404,0.6938565581088267,0.6880200229900056,0.685824431004433,0.6901134280820759,0.689630306227014,0.6901900255864594,0.6895850355922248,0.686333817429306,0.6913643466807049,0.6909341473768247,0.6811143400666738,0.6856474967216283,0.6818058277639595,0.6845935186533468,0.6882434520235404,0.6938565581088267,0.6880200229900056,0.685824431004433,0.6901134280820759,0.689630306227014,0.6901900255864594,0.6895850355922248,0.686333817429306,0.6913643466807049,0.6909341473768247,0.6811143400666738,0.6856474967216283
0.681096416011501,0.6841349341445244,0.6877363477424967,0.6932885748738709,0.6872442630649359,0.684988475925771,0.6895216103727961,0.6888194346017997,0.6895289162543753,0.6885460518476897,0.6855968827346911,0.6908221225185568,0.6902854499547324,0.6801658344245967,0.6851521169471891,0.681096416011501,0.6841349341445244,0.6877363477424967,0.6932885748738709,0.6872442630649359,0.684988475925771,0.6895216103727961,0.6888194346017997,0.6895289162543753,0.6885460518476897,0.6855968827346911,0.6908221225185568,0.6902854499547324,0.6801658344245967,0.6851521169471891,0.681096416011501,0.6841349341445244,0.6877363477424967,0.6932885748738709,0.6872442630649359,0.684988475925771,0.6895216103727961,0.6888194346017997,0.6895289162543753,0.6885460518476897,0.6855968827346911,0.6908221225185568,0.6902854499547324,0.6801658344245967,0.6851521169471891,0.681096416011501,0.6841349341445244,0.6877363477424967,0.6932885748738709,0.6872442630649359,0.684988475925771,0.6895216103727961,0.6888194346017997,0.6895289162543753,0.6885460518476897,0.6855968827346911,0.6908221225185568,0.6902854499547324,0.6801658344245967,0.6851521169471891,0.681096416011501,0.6841349341445244,0.6877363477424967,0.6932885748738709,0.6872442630649359,0.684988475925771,0.6895216103727961,0.6888194346017997,0.6895289162543753,0.6885460518476897,0.6855968827346911,0.6908221225185568,0.6902854499547324,0.6801658344245967,0.6851521169471891,0.681096416011501,0.6841349341445244,0.6877363477424967,0.6932885748738709,0.6872442630649359,0.684988475925771,0.6895216103727961,0.6888194346017997,0.6895289162543753,0.6885460518476897,0.6855968827346911,0.6908221225185568,0.6902854499547324,0.6801658344245967,0.6851521169471891,0.681096416011501,0.6841349341445244,0.6877363477424967,0.6932885748738709,0.6872442630649359,0.684988475925771,0.6895216103727961,0.6888194346017997,0.6895289162543753,0.6885460518476897,0.6855968827346911,0.6908221225185568,0.6902854499547324,0.6801658344245967,0.6851521169471891,0.681096416011501,0.6841349341445244,0.6877363477424967,0.6932885748738709,0.6872442630649359,0.684988475925771,0.6895216103727961,0.6888194346017997,0.6895289162543753,0.6885460518476897,0.6855968827346911,0.6908221225185568,0.6902854499547324,0.6801658344245967,0.6851521169471891,0.681096416011501,0.6841349341445244,0.6877363477424967,0.6932885748738709,0.6872442630649359,0.684988475925771,0.6895216103727961,0.6888194346017997,0.6895289162543753,0.6885460518476897,0.6855968827346911,0.6908221225185568,0.6902854499547324,0.6801658344245967,0.6851521169471891,0.681096416011501,0.6841349341445244,0.6877363477424967,0.6932885748738709,0.6872442630649359,0.684988475925771,0.6895216103727961,0.6888194346017997,0.6895289162543753,0.6885460518476897,0.6855968827346911,0.6908221225185568,0.6902854499547324,0.6801658344245967,0.6851521169471891
0.6803341322154726,0.6836607654782713,0.6873217905015305,0.6926690820538622,0.6865045165036955,0.6840751793573219,0.6888923436923223,0.6880980845491586,0.6890202406194937,0.6874435064082959,0.6848638626132627,0.6903711163238603,0.6895721685554489,0.6792793652488566,0.6845783753675808,0.6803341322154726,0.6836607654782713,0.6873217905015305,0.6926690820538622,0.6865045165036955,0.6840751793573219,0.6888923436923223,0.6880980845491586,0.6890202406194937,0.6874435064082959,0.6848638626132627,0.6903711163238603,0.6895721685554489,0.6792793652488566,0.6845783753675808,0.6803341322154726,0.6836607654782713,0.6873217905015305,0.6926690820538622,0.6865045165036955,0.6840751793573219,0.6888923436923223,0.6880980845491586,0.6890202406194937,0.6874435064082959,0.6848638626132627,0.6903711163238603,0.6895721685554489,0.6792793652488566,0.6845783753675808,0.6803341322154726,0.6836607654782713,0.6873217905015305,0.6926690820538622,0.6865045165036955,0.6840751793573219,0.6888923436923223,0.6880980845491586,0.6890202406194937,0.6874435064082959,0.6848638626132627,0.6903711163238603,0.6895721685554489,0.6792793652488566,0.6845783753675808,0.6803341322154726,0.6836607654782713,0.6873217905015305,0.6926690820538622,0.6865045165036955,0.6840751793573219,0.6888923436923223,0.6880980845491586,0.6890202406194937,0.6874435064082959,0.6848638626132627,0.6903711163238603,0.6895721685554489,0.6792793652488566,0.6845783753675808,0.6803341322154726,0.6836607654782713,0.6873217905015305,0.6926690820538622,0.6865045165036955,0.6840751793573219,0.6888923436923223,0.6880980845491586,0.6890202406194937,0.6874435064082959,0.6848638626132627,0.6903711163238603,0.6895721685554489,0.6792793652488566,0.6845783753675808,0.6803341322154726,0.6836607654782713,0.6873217905015305,0.6926690820538622,0.6865045165036955,0.6840751793573219,0.6888923436923223,0.6880980845491586,0.6890202406194937,0.6874435064082959,0.6848638626132627,0.6903711163238603,0.6895721685554489,0.6792793652488566,0.6845783753675808,0.6803341322154726,0.6836607654782713,0.6873217905015305,0.6926690820538622,0.6865045165036955,0.6840751793573219,0.6888923436923223,0.6880980845491586,0.6890202406194937,0.6874435064082959,0.6848638626132627,0.6903711163238603,0.6895721685554489,0.6792793652488566,0.6845783753675808,0.6803341322154726,0.6836607654782713,0.6873217905015305,0.6926690820538622,0.6865045165036955,0.6840751793573219,0.6888923436923223,0.6880980845491586,0.6890202406194937,0.6874435064082959,0.6848638626132627,0.6903711163238603,0.6895721685554489,0.6792793652488566,0.6845783753675808,0.6803341322154726,0.6836607654782713,0.6873217905015305,0.6926690820538622,0.6865045165036955,0.6840751793573219,0.6888923436923223,0.6880980845491586,0.6890202406194937,0.6874435064082959,0.6848638626132627,0.6903711163238603,0.6895721685554489,0.6792793652488566,0.6845783753675808
