,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
69,0.6250914946567121,0.659023159825728,0.7263860133425349,0.6668068110153458,0.6560118386977433,0.706472777124951,0.718139106803603,0.6748332183114791,0.678135932033983,0.653052261747914,0.679951690821256,0.6663856691253951,0.652320058458166,0.660180399310834,0.7978700043917435
113,0.6733417295509839,0.6499576433529474,0.678169787774171,0.6221828908554573,0.6280269319867339,0.6437955879983778,0.6889788489298939,0.655684525742929,0.653227021817226,0.6443843175458746,0.6158738938053098,0.6967969054377469,0.6330966805852448,0.6349455008204589,0.672566371681416
157,0.6025522220985722,0.6409003772184775,0.6157969871600444,0.5939015727818946,0.6040367378729832,0.6607146415513632,0.6609077438519555,0.6369426751592356,0.5831540378757215,0.6226464653731483,0.6231280545729088,0.6691124162461741,0.641039090795554,0.6066395554569781,0.6776299583459122
202,0.4676816647893864,0.5970843015050248,0.4550996010702353,0.6148100364281711,0.6286309757363502,0.3782432905669988,0.6514020550117432,0.5692373493682251,0.566339632724115,0.5141245577586732,0.39373229358334055,0.6977606169356728,0.6246150578740576,0.38173087191378857,0.3725327371446822
246,0.5626417364742906,0.6593668915412559,0.6661818181818181,0.590764767591854,0.5873844482022595,0.6116932725544679,0.5297765074975087,0.6481787592519138,0.5927460423133122,0.656256364994229,0.5529259756899144,0.6238824858406152,0.6237486790040525,0.5705537845652012,0.632403374255406
290,0.6153934930964963,0.6049067857160724,0.6638961875115742,0.6431289331684177,0.6024409072059713,0.608208395802099,0.5295848555172227,0.5950931305738874,0.59587537476348,0.6297380636604774,0.6143982095490716,0.6269926693685912,0.6315008644142756,0.649875674921047,0.6229672095804504
335,0.6363685674317502,0.6585364360698219,0.6413655878396671,0.6412818536425852,0.5733273928863147,0.6163501909689303,0.6122569692367761,0.6300165614860699,0.5702630781935119,0.5623066444265449,0.6234783302737649,0.6218739756413318,0.6474086817880583,0.6433683511609817,0.6141599693838499
379,0.6440881143213458,0.5970166625717939,0.6099756211992982,0.6181785803629843,0.6611674645203037,0.62626178236977,0.5997674329428272,0.6366892462641759,0.6666431489386051,0.6173250368955947,0.5996738346830544,0.6366622053770211,0.5945292941476806,0.6168290704700633,0.6006469505911045
423,0.6217494089834515,0.6067063876518759,0.628341901762035,0.6119089750014842,0.58453068021937,0.6233504867973665,0.571373061163649,0.6416141940720078,0.5403027892340009,0.6329381005332853,0.5980457734377108,0.5951959614250243,0.5797430380538242,0.6436528003053144,0.528983111779606
468,0.6229058932526068,0.5661019440985195,0.593572156863296,0.6167302679399453,0.6030784520933977,0.6231117669966592,0.6215962700216052,0.6494296093301892,0.5803124173595093,0.6351421188630492,0.6369472253796634,0.6175580397032026,0.5760857028488464,0.5907280453325154,0.6247149146088441
512,0.626849980851407,0.5949096454022302,0.5909645128358996,0.5967751857182424,0.6346186460165799,0.6155482964174024,0.6183742907281571,0.6284296028880867,0.614550177869313,0.604464673150477,0.6108280804885056,0.5842837985617966,0.5739062352991908,0.6144907443567913,0.6283324723418582
556,0.5889540315799309,0.6191974366865549,0.6104648480523124,0.6115513658928694,0.6272408764717551,0.6203389135341318,0.5952936427931473,0.6226277310075472,0.6108770160022691,0.6129723609243873,0.6039314358866014,0.6240619015578904,0.6406615847779373,0.616062005287198,0.6312797358502533
601,0.3829988606279708,0.5673379897178988,0.5864122700629194,0.4654937236726209,0.6119246946286154,0.6002209912321124,0.5258572985020266,0.6325348412101768,0.596405841739898,0.5616799781900959,0.44665697998783704,0.575656188634558,0.6176622777067122,0.5977230282600838,0.36408770721916384
645,0.5753944600670163,0.6638185517076033,0.6108070817728222,0.6026247608426978,0.6335370269176999,0.6000386003512632,0.624952826516252,0.6389103138431173,0.6381931566736665,0.5885956372814133,0.5727246843895752,0.5799104391766977,0.5923724571064488,0.6181113287075481,0.628981883248442
690,0.630924495708841,0.5450180791956962,0.5804807671352293,0.604331145324558,0.6240737673610524,0.6195284958871915,0.5720928557371844,0.6244295507055431,0.6043818982843995,0.6410382301168661,0.6325409043105471,0.5732013936617517,0.6064751630484116,0.6394327646975918,0.6024720895509097
