,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
69,0.9855383400340164,0.9707941199346659,0.9854695784011827,0.9854950290924085,1.0,0.9276885626978396,0.9855011531442602,0.9564284581588203,0.9566316946900628,1.0,1.0,0.9563561076604555,0.9565217391304348,0.9707941199346659,0.9565957919486074
113,0.9823008849557522,0.9208242942236551,0.8851183844640329,0.9203290011928478,0.9291479870450922,0.9470195358156621,0.9556896615233637,0.9558569904798627,0.9469026548672567,0.9734554870376341,0.9027473933234031,0.9734346104418509,0.9645962250759642,0.9204289256249961,0.9558357973482671
157,0.9363628620456121,0.7834394904458599,0.8655491912202722,0.8535031847133758,0.9171772933619174,0.8790501784132357,0.9363005641728531,0.853801561053118,0.8917724940987194,0.9042944986625845,0.8854155662575733,0.9235668789808917,0.8662094738923285,0.910828025477707,0.9490445859872612
202,0.6033865050863642,0.5152788927541403,0.6498696341234813,0.6831683168316832,0.6578713708934346,0.5010002279000279,0.6972357869271089,0.7275305773255151,0.6940466533984478,0.7474443128453717,0.6566506142491707,0.7475309401390843,0.6800316800316801,0.7057885126319579,0.7517400982747517
246,0.8251657017107228,0.8290241909772039,0.801027042523157,0.8135030466959204,0.8414870239543796,0.8135673162951724,0.7696232818184038,0.8211736810652083,0.7955561911695875,0.8414869958605878,0.8208172871202397,0.8373553377563815,0.7967479674796747,0.8044132575250188,0.8088502423356867
290,0.8312743903668313,0.7727197326009327,0.8484355411272549,0.8040280329150797,0.7888445225073328,0.7863715982540291,0.8516271391512095,0.8172826689070476,0.813819674067076,0.8172261673536648,0.879228193018455,0.7953771282517577,0.7503127893067041,0.7884620151859368,0.7966902086161807
335,0.8242270872331835,0.7966349255008655,0.880744536877281,0.7481219464654889,0.7817320703833655,0.8273389698164411,0.8143632182142461,0.7425782668758542,0.7607253818682226,0.7820545998853277,0.8149815886263366,0.7934003497494521,0.7877120136605337,0.7758479382050348,0.7997122328036618
379,0.8128292767310359,0.6791945665308421,0.807678669224932,0.7332197827180225,0.7917309427137026,0.8288140738854336,0.8206054609418724,0.7342534978441628,0.7701127158119937,0.7965365415807301,0.7705380818246826,0.7860534250760025,0.7945682100860588,0.7807219841382862,0.8230080785247681
423,0.794254972317931,0.7495098249068882,0.7610346478745991,0.7377652088715768,0.7843934739158349,0.7663501686026067,0.7988296838106899,0.7163437664692419,0.7493837742148722,0.7963651173365243,0.7871555574582246,0.7730217408262161,0.7828089901252469,0.7706420040093664,0.7633687398838992
468,0.7929954222787121,0.7581996227328573,0.8035269517362271,0.7566776631838108,0.7757117092436592,0.7865593536700093,0.8248311266465854,0.7360432351168136,0.7447249105749538,0.788620987377971,0.7929197632624065,0.7864184573045333,0.8078859001344588,0.7732062528115159,0.8016101231528624
512,0.7729289305511018,0.7559236384639595,0.773645638751512,0.7754891683262183,0.7755405959671111,0.7755355204456531,0.8319697342519685,0.7595153951811366,0.7671388715356655,0.7950980461755353,0.7890174382009613,0.7989455749905556,0.7990501512048653,0.7713562085074115,0.7579899267399267
556,0.7268310455198393,0.7459440559098615,0.7772095756230836,0.7592111687111306,0.7790469136502739,0.7465842723582059,0.7590364647841525,0.7461739424043752,0.7787605191696998,0.768269331403947,0.7876626734846351,0.7879676678237831,0.7826811678667575,0.7676363630520203,0.7572185931200696
601,0.6577484527504966,0.7040140946775881,0.7095050585572813,0.7053636466597506,0.7282203037510911,0.6908005193642041,0.6923794923307559,0.7219796422409386,0.6838022920138656,0.6338152175859394,0.7222360765999671,0.6952954816076374,0.7239466255305693,0.6971898257426253,0.7213332650832414
645,0.7358090099814387,0.7459382305893935,0.7630304039167686,0.7454270902110386,0.7706661967528539,0.7785110385919853,0.7465693442909599,0.7425002202015885,0.7657068699922281,0.7600369832426189,0.7459113008408695,0.7723155431679849,0.7707721724783086,0.7686277642133609,0.7456557574261455
690,0.7379046461925892,0.7635403300032689,0.7681159420289857,0.7492527175339948,0.7754496117482402,0.7361831300373473,0.7487468398349254,0.7546324048377703,0.7653515426491311,0.7697710444583724,0.7450732809027595,0.7639691643539932,0.7740992702949225,0.7695850616381669,0.7567469847798298
