,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9854761527196066
113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9911588539384911,0.9468273276121818,0.9911518290125446,0.9734765618154736,1.0,0.9911490559432075,0.9823147731502313,1.0
157,1.0,1.0,0.9936331678252751,0.9808963778397878,0.9872580445032673,0.9872611464968153,1.0,0.9936263953765581,1.0,0.9872611464968153,0.9681398933577016,0.9554321747769247,1.0,0.993632125946596,0.9872683962508415
202,0.7123897658452514,0.6427353600505749,0.6760694937418271,0.6997426614908189,0.7348484344439821,0.7593178322357123,0.7791592049017791,0.7002966833799587,0.7320833040389558,0.6330370437574262,0.6683144372783129,0.7299932813374501,0.7274362818590706,0.7157305300087088,0.7379132969575923
246,0.8130699333169957,0.8700860573069437,0.8862393044773461,0.8620099774571318,0.8902819951894299,0.8824489310473688,0.8575094578901534,0.812053330745509,0.8697635634674774,0.8699359000201573,0.8820884965025806,0.8612926440269186,0.8774826939250825,0.9105691056910569,0.8295417368588099
290,0.8553591185690578,0.8795633629726018,0.8932732286813997,0.837991465062042,0.8232999825813458,0.8482758620689655,0.8413793103448276,0.8174567246899409,0.8724244127713191,0.8516271391512095,0.903448275862069,0.8999583705025277,0.8060588126989137,0.9103277699050019,0.8439756592292088
335,0.8688730819473752,0.8926580537177147,0.8626865671641791,0.842069299235644,0.8567623846973162,0.8623809955865485,0.8476879168322433,0.8329252135046691,0.8627085929162204,0.8984911723306709,0.8234250819481188,0.8746246313343461,0.8388835889038189,0.8507728735999148,0.845011861788826
379,0.8366191279487704,0.8444797363003166,0.8865689926613604,0.8235268902329194,0.8180712650015952,0.8287708480926607,0.8177009688919932,0.8231869979040355,0.8412581485187728,0.844359697826207,0.8180053692472814,0.839081509446094,0.8418429796960761,0.7889976040834241,0.8206482694814059
423,0.8343925370801071,0.7890473461824764,0.8440474073504464,0.7538465697306936,0.7700569092461027,0.7899511616730504,0.7893628454017813,0.7938148710087009,0.8108344578561063,0.7943768223970975,0.8246046330592803,0.8152398340975747,0.7750047100689341,0.7586165442228795,0.7918896992983466
468,0.8097267623894843,0.7899505968271503,0.8271486611466398,0.7715084598403699,0.7919246105244651,0.7908281665966092,0.8013228809407155,0.7819398237647799,0.8352137861007085,0.7967164969878006,0.8228076324822654,0.8162998135837641,0.7821627403377842,0.7863442982610181,0.7971058650121728
512,0.802610199232028,0.7810229700854701,0.8067628379316618,0.7638405371379612,0.8046875,0.7813501495566713,0.8067077905811624,0.7829773078463916,0.7929940227550164,0.8203510005356596,0.7891785148193415,0.8204277194656487,0.8205101548773966,0.7890625,0.7950591066041091
556,0.7987177422241312,0.7788922110426267,0.8041312981360943,0.7875170899155811,0.796789544927695,0.7645112166388952,0.7950011715327867,0.7982951666835545,0.7925604316430235,0.7826149068576728,0.7986028892503714,0.7969501785018427,0.793194237855385,0.8073191351277696,0.7896874882820937
601,0.6792551576276603,0.6957096516389614,0.680742261825625,0.6820956336320139,0.71583192402564,0.7057106838999575,0.7205864520474444,0.6833260844784321,0.7103382417215245,0.686295632901683,0.6756085376143812,0.655573429531815,0.6616725117750287,0.7140838782551435,0.6496471110345629
645,0.7893450563218005,0.7660099017527644,0.7707140111165448,0.7748229319293275,0.8032380614237531,0.7675480769230769,0.7826886029284432,0.7891685961453403,0.7903030008781151,0.7922952537194752,0.7892233154442456,0.7658408269454346,0.766666263759287,0.7667420586489907,0.7566757435051765
690,0.7720549559735498,0.7537018494726725,0.7740158959871039,0.7855432883101398,0.7871522864093898,0.7610893010717643,0.7810513962679427,0.7724432176464578,0.7681550373390754,0.7972891208379413,0.7869748683069844,0.7768490972956861,0.792917789599205,0.7885907803909428,0.7688408250292806
