,0,13,18,4,10,12,7,5,3,1,16,15,9,6,11,17,14,8,2
0,0.0,0.0,0.0,0.0011587485515642815,0.0034762456546929554,0.0011587485515642815,0.002317497103128674,0.0034762456546929554,0.0011587485515642815,0.0034762456546929554,0.0034762456546929554,0.002317497103128674,0.009269988412514474,0.008111239860950192,0.004634994206257237,0.006952491309385911,0.016222479721900385,0.03939745075318657,0.09385863267670913
1,0.0,0.0,0.0,0.0011587485515642815,0.0011587485515642815,0.002317497103128674,0.0034762456546929554,0.002317497103128674,0.0011587485515642815,0.004634994206257237,0.005793742757821518,0.005793742757821518,0.005793742757821518,0.01390498261877171,0.008111239860950192,0.011587485515643148,0.02085747392815762,0.04634994206257237,0.09038238702201618
2,0.0,0.0,0.0,0.0,0.0011587485515642815,0.0,0.002317497103128674,0.0011587485515642815,0.005793742757821518,0.004634994206257237,0.0034762456546929554,0.004634994206257237,0.006952491309385911,0.008111239860950192,0.011587485515643148,0.016222479721900385,0.023174971031286185,0.04055619930475085,0.0961761297798378
3,0.0,0.0,0.0,0.0011587485515642815,0.0,0.0011587485515642815,0.002317497103128674,0.0034762456546929554,0.0034762456546929554,0.006952491309385911,0.006952491309385911,0.004634994206257237,0.0034762456546929554,0.005793742757821518,0.011587485515643148,0.01390498261877171,0.016222479721900385,0.02780996523754342,0.0822711471610661
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0011587485515642815,0.002317497103128674,0.004634994206257237,0.004634994206257237,0.008111239860950192,0.004634994206257237,0.004634994206257237,0.005793742757821518,0.011587485515643148,0.015063731170335992,0.022016222479721903,0.035921205098493614,0.0892236384704519
5,0.0,0.0,0.0,0.002317497103128674,0.0011587485515642815,0.004634994206257237,0.002317497103128674,0.0034762456546929554,0.0034762456546929554,0.0034762456546929554,0.0034762456546929554,0.004634994206257237,0.004634994206257237,0.011587485515643148,0.005793742757821518,0.01274623406720743,0.015063731170335992,0.03476245654692933,0.09385863267670913
6,0.0,0.0,0.0,0.0011587485515642815,0.0011587485515642815,0.002317497103128674,0.0011587485515642815,0.002317497103128674,0.0,0.0034762456546929554,0.005793742757821518,0.0034762456546929554,0.004634994206257237,0.009269988412514474,0.010428736964078755,0.011587485515643148,0.018539976825028948,0.03360370799536505,0.0892236384704519
7,0.0,0.0,0.0,0.0011587485515642815,0.002317497103128674,0.002317497103128674,0.0011587485515642815,0.0011587485515642815,0.0034762456546929554,0.0034762456546929554,0.0011587485515642815,0.005793742757821518,0.005793742757821518,0.008111239860950192,0.005793742757821518,0.01274623406720743,0.02665121668597914,0.035921205098493614,0.0892236384704519
8,0.0,0.0,0.0,0.0,0.0011587485515642815,0.002317497103128674,0.0034762456546929554,0.002317497103128674,0.002317497103128674,0.004634994206257237,0.004634994206257237,0.005793742757821518,0.005793742757821518,0.009269988412514474,0.010428736964078755,0.006952491309385911,0.016222479721900385,0.03360370799536505,0.08806488991888761
9,0.0,0.0,0.0,0.0,0.0011587485515642815,0.002317497103128674,0.002317497103128674,0.0011587485515642815,0.0034762456546929554,0.0034762456546929554,0.0034762456546929554,0.005793742757821518,0.0034762456546929554,0.004634994206257237,0.006952491309385911,0.008111239860950192,0.02549246813441486,0.042873696407879525,0.09849362688296637
