,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,mean_train_score,std_train_score
102,1.0893594741821289,0.19790806079068157,0.0034068425496419272,3.166855350771229e-05,0.0001,"(10, 10, 10)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10), 'NN__learning_rate_init': 0.01}",0.6766253166201208,0.7400408535790343,0.6766039108263497,0.721982909602101,0.682399981900764,0.6575080564621075,0.687965568230806,0.705439216358004,0.6743484909282175,0.6119399437559674,0.6995223990370724,0.653504190171089,0.6700548173542213,0.7227659114092301,0.63510770830785,0.6810539516361956,0.03295086285429165,93,0.8378150261226673,0.8275510838675588,0.8229476820473357,0.8273699341741655,0.8609632802001108,0.8376811594202899,0.8638713219148002,0.8595494679027947,0.8535816819090031,0.894193306002976,0.821610691510674,0.8711243840394499,0.8334751773049645,0.8377902813299232,0.881239313116551,0.8487175860575509,0.02166928785061383
103,6.975664154688517,1.574433764203285,0.004507875442504883,0.0039932718801196565,0.0001,"(10, 10, 10)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10), 'NN__learning_rate_init': 0.001}",0.6764957867453286,0.7227659114092301,0.7223009509602833,0.7168579593470839,0.6930271196875564,0.6477527071990291,0.6650762207851251,0.6937443233754172,0.6707184145334435,0.6013959754878526,0.6996032305492337,0.653179190751445,0.6649420648433759,0.7456647398843931,0.5932956734979855,0.6777880179371188,0.041602509022693336,110,0.8566535340852315,0.8071512298254064,0.8551919876095243,0.8378041282389107,0.8566535340852315,0.8638918131733164,0.849407131237384,0.8450505477242295,0.8349077733860342,0.8783714660952511,0.8349271753031071,0.8624418190160085,0.8363617933910087,0.8754462718459325,0.8608930224034452,0.8503435484946682,0.01766953779092096
104,0.20644461313883464,0.11400196362408875,0.0034462769826253256,5.484673957638972e-05,0.0001,"(15, 15, 15)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15), 'NN__learning_rate_init': 0.5}",0.36924419238739226,0.36924419238739226,0.36924419238739226,0.36924419238739226,0.5233527744798121,0.636913111096927,0.36924419238739226,0.36924419238739226,0.36924419238739226,0.36924419238739226,0.36924419238739226,0.36924419238739226,0.36924419238739226,0.36924419238739226,0.36924419238739226,0.3973626924408559,0.07462633781662616,174,0.36768774703557316,0.36768774703557316,0.36768774703557316,0.36768774703557316,0.5966562682784168,0.7050689439736718,0.36768774703557316,0.36768774703557316,0.36768774703557316,0.36768774703557316,0.36768774703557316,0.36768774703557316,0.36768774703557316,0.36768774703557316,0.36768774703557316,0.4054443949143026,0.09827484889565015
105,0.3669983228047689,0.09723243453894846,0.0034714221954345705,0.00015567544606486381,0.0001,"(15, 15, 15)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15), 'NN__learning_rate_init': 0.1}",0.6754346084735121,0.7258062356328252,0.710866773898976,0.6935181905777532,0.6930271196875564,0.6647107922911788,0.6223651905637024,0.6529462586873603,0.7031268984657636,0.664269265246824,0.58538440632126,0.6706306874037505,0.7202907858851564,0.7000043931026335,0.6920823861519418,0.6782975994926795,0.03620306973655145,107,0.7771055187463394,0.7555466303266607,0.7766240551043455,0.8042068565361056,0.7782799649725757,0.7859505806674135,0.776912859359794,0.7659968841306483,0.8197578463005597,0.771214856999043,0.7388198757763975,0.8117495838923817,0.764184402407821,0.7676357485515163,0.7665130343152975,0.7773665798724599,0.020478095922096966
106,0.9303992430369059,0.20290449203688068,0.003302494684855143,0.0005292398889877234,0.0001,"(15, 15, 15)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15), 'NN__learning_rate_init': 0.01}",0.6997036314816104,0.7159993836478502,0.6188546091881978,0.721982909602101,0.6705202312138728,0.7099880648709369,0.6362036156317842,0.6758461871348643,0.6754346084735121,0.6278268467751056,0.6778424385701066,0.6593017987662741,0.6644469824103424,0.6821875053895838,0.6535271249501295,0.6726443958737515,0.029913109745913408,125,0.8841456663695987,0.8523106693306108,0.8827135509504916,0.8666666666666667,0.8696068614855327,0.9000625248678452,0.8956996443017402,0.8445497471805192,0.8957223237120934,0.895748707762784,0.88638773018468,0.8608695652173913,0.8696245553771754,0.9217246060159703,0.8768884544889832,0.8801814182608056,0.019566159090823074
107,7.185181363423665,1.1291682252292814,0.0035498936971028647,0.0004308759916563833,0.0001,"(15, 15, 15)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15), 'NN__learning_rate_init': 0.001}",0.7226360606496054,0.7111569524511862,0.6746365387983886,0.7215885422760993,0.6823785123293002,0.6293105461361348,0.6246545240645393,0.6524786370026263,0.6822721543743753,0.6633261369176127,0.7110792298433387,0.6708286400503658,0.6878612716763006,0.6822721543743753,0.6005926736393205,0.6744715049722381,0.034823194152998144,116,0.8928510534648642,0.8682338256708966,0.9130273400177447,0.8898550724637682,0.8957434791388043,0.9087527400967281,0.8970017015783608,0.8883504581359885,0.9319380910564372,0.8986088245460883,0.9058813040506404,0.9159420289855073,0.8827165278879167,0.8812673263852336,0.8650513660453222,0.8956814093016199,0.017270897706484992
108,0.18017985026041666,0.08256585968681636,0.003369792302449544,5.616590288948257e-05,0.0001,"(20, 20, 20)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20), 'NN__learning_rate_init': 0.5}",0.603246431520585,0.36924419238739226,0.36924419238739226,0.36924419238739226,0.4079572555662939,0.36924419238739226,0.36924419238739226,0.36924419238739226,0.36924419238739226,0.2986209093805471,0.36924419238739226,0.36924419238739226,0.5054595078487528,0.3820625542041021,0.36924419238739226,0.3926525721596136,0.06915829002860055,176,0.6191942383449743,0.36768774703557316,0.37414698315502726,0.36768774703557316,0.4327836482946042,0.36768774703557316,0.36768774703557316,0.36768774703557316,0.3709258983340995,0.3000771803447389,0.36768774703557316,0.36768774703557316,0.5153862335448014,0.36768774703557316,0.36768774703557316,0.3947802603558936,0.07435104409119696
109,0.3667332649230957,0.08629250484127689,0.0034620920817057294,6.893128594572452e-05,0.0001,"(20, 20, 20)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20), 'NN__learning_rate_init': 0.1}",0.59001841047231,0.722543352601156,0.721625210910515,0.6933754424597138,0.7000043931026335,0.6837630322457107,0.6503634823564454,0.6464933188199085,0.7221538746870267,0.6760177761203306,0.7109826589595376,0.6822721543743753,0.6698593551356739,0.7266676415092678,0.6184971098265896,0.6809758142387463,0.039192226955575185,95,0.751076728982076,0.7842290255264441,0.7735558568686751,0.7785477785860111,0.8200935330654002,0.7802113209300886,0.8079067948206171,0.7828756338678965,0.7891147753847984,0.7753670705630793,0.7955508389243426,0.7769954334962696,0.7769804077614774,0.781309942455243,0.7741221632194204,0.7831958202967894,0.015362842025108226
110,0.9316766103108723,0.23040770951271095,0.003498188654581706,6.025392184939115e-05,0.0001,"(20, 20, 20)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20), 'NN__learning_rate_init': 0.01}",0.6938878130779258,0.6787016875903026,0.6390662685556033,0.6696319360801524,0.6577958495125872,0.6607356173830161,0.6417382450057402,0.65225136622162,0.676560229977435,0.6823785123293002,0.6575080564621075,0.6986178507254042,0.7280876565208783,0.6994219653179191,0.6219871637894129,0.6705580145699603,0.02666279918052092,129,0.8740130621682987,0.9145138340920378,0.8604545355732064,0.9189020641194554,0.9174616841600971,0.9141547803173511,0.8928528210143404,0.8564509154339492,0.902889746605471,0.9246236946820454,0.8838657818611436,0.8682338256708966,0.8692252150149437,0.888449284734522,0.8986190584792475,0.8923140202618004,0.02212141677699387
111,5.693435509999593,0.8309126164617053,0.0034830252329508464,4.479993305475194e-05,0.0001,"(20, 20, 20)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20), 'NN__learning_rate_init': 0.001}",0.6997235082901122,0.7103988641688553,0.714435162255091,0.6841331610117738,0.6939490734680089,0.7112144910512812,0.6707184145334435,0.6707184145334435,0.6702339664189374,0.6682006512264416,0.6524786370026263,0.6588221366808952,0.7163629131641552,0.7168579593470839,0.6691179528532225,0.6871576870670247,0.022103419900584342,68,0.9449368213680304,0.8942441270859753,0.9145605823899957,0.9231665325381923,0.9290030147544043,0.8898550724637682,0.905805242604753,0.8942973977701961,0.9203577654176376,0.9015239350021959,0.9203095063569844,0.9145691836767352,0.8942690480485898,0.9102265583083998,0.9477687767241104,0.9136595709673312,0.017269402638394826
112,0.23576483726501465,0.14908990333319122,0.0034653186798095704,7.032956365679368e-05,0.0001,"(25, 25, 25)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25), 'NN__learning_rate_init': 0.5}",0.36924419238739226,0.36924419238739226,0.36924419238739226,0.46248171715699765,0.36924419238739226,0.39341886366840545,0.36924419238739226,0.36924419238739226,0.2986209093805471,0.5509055211633269,0.36924419238739226,0.36924419238739226,0.43491667701120273,0.36924419238739226,0.36924419238739226,0.3888523741502935,0.05526409357981066,177,0.36768774703557316,0.36768774703557316,0.36768774703557316,0.41154527427083415,0.36768774703557316,0.4275383454865477,0.36768774703557316,0.36768774703557316,0.3000771803447389,0.6612403433688441,0.36768774703557316,0.36768774703557316,0.44827177275689867,0.36768774703557316,0.3709258983340995,0.3952525691921414,0.07804138726335334
113,0.38323335647583007,0.11111438728687745,0.0035289764404296876,0.0005841365138465821,0.0001,"(25, 25, 25)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25), 'NN__learning_rate_init': 0.1}",0.6807479637058201,0.7741142956191452,0.658477793401738,0.7037019187499819,0.7054110990165903,0.6476821999576128,0.6930271196875564,0.6938878130779258,0.6870262295994581,0.7162204121829513,0.6588221366808952,0.6332744039871196,0.7168579593470839,0.711768926706452,0.6557993170709934,0.6891213059194216,0.034287345333372646,59,0.7803800816236718,0.7373598597745955,0.8247944275404229,0.7795896802652067,0.7829328254457814,0.7379044094973789,0.8203200523679549,0.7522704894753669,0.8217230303854415,0.8243742310837348,0.8030476328283177,0.7613387450801609,0.795757602114973,0.7772967442024573,0.7821043037093134,0.7854129410263186,0.02876359495182177
114,0.8567709922790527,0.23478486434946716,0.003568299611409505,0.0001769798926078901,0.0001,"(25, 25, 25)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25), 'NN__learning_rate_init': 0.01}",0.728414777332917,0.7166049681290737,0.6403852004399616,0.6706306874037505,0.6986178507254042,0.6939490734680089,0.6623965323808374,0.6732617671345996,0.704946180480102,0.6348563504043787,0.7027794545920335,0.6005926736393205,0.6938878130779258,0.7147689808788708,0.6644469824103424,0.6800359528331684,0.034025319974361305,97,0.9218036733091433,0.8859130434782608,0.9203209176675158,0.887007811883532,0.8840579710144928,0.9333949968467521,0.8551711566609396,0.8819911421620609,0.8723566029167689,0.8771371237458194,0.9217641920629384,0.9290507621364633,0.9131093544137022,0.8925444692688834,0.8376511569460598,0.8942182916342222,0.027296872636745143
115,5.44840653737386,0.9335428566326179,0.0035030523935953776,4.332635821924237e-05,0.0001,"(25, 25, 25)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25), 'NN__learning_rate_init': 0.001}",0.6923377456354525,0.7456647398843931,0.6274232449606227,0.6751866326554492,0.6477288954924967,0.649923321929928,0.6582754728597326,0.7111569524511862,0.6758461871348643,0.6534573892615376,0.6670181125935862,0.6823364097978475,0.6997235082901122,0.6763005780346821,0.6524786370026263,0.6743238551989681,0.028534078346599257,117,0.9229999456037373,0.9637770483440837,0.9666796564791428,0.9623042128004321,0.9435188256580661,0.9477236674426613,0.9478656126482213,0.9304664295344935,0.9637941190115807,0.9565136700088723,0.9710237748381253,0.936161838218357,0.910223482083825,0.9435188256580661,0.9564496681979289,0.9482013851018396,0.016862517245532203
116,0.37780844370524086,0.1975116753322289,0.00355072021484375,4.1114517226701044e-05,0.0001,"(30, 30, 30)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30, 30), 'NN__learning_rate_init': 0.5}",0.36924419238739226,0.36924419238739226,0.5527473568788834,0.6145698790072406,0.36924419238739226,0.36924419238739226,0.36924419238739226,0.3677523166418816,0.5792397158791024,0.40735163686540765,0.36924419238739226,0.36924419238739226,0.6513700502998276,0.36924419238739226,0.45410056339087296,0.43873900387082365,0.10124666178999907,163,0.36768774703557316,0.36768774703557316,0.5948114658930223,0.5966562682784168,0.3670307026581496,0.36768774703557316,0.36768774703557316,0.400661934338953,0.6416884939799739,0.41850408352455615,0.3709258983340995,0.36768774703557316,0.714027488100968,0.36768774703557316,0.4675721662758488,0.4518669989064951,0.11730433578019121
117,0.48747774759928386,0.15085525371508152,0.003581809997558594,0.00014103652877228196,0.0001,"(30, 30, 30)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30, 30), 'NN__learning_rate_init': 0.1}",0.6657234374917818,0.7223009509602833,0.7110792298433387,0.6990126488763763,0.6925721131981972,0.7109826589595376,0.6703874879798479,0.7167630057803468,0.6390662685556033,0.6419543298434586,0.71120149533544,0.630057803468208,0.6991593635403072,0.6646054577228122,0.6937443233754172,0.6845740383287304,0.029385307058599687,75,0.7886012422360248,0.7885266989306983,0.7631110595579204,0.7663525021408895,0.7531973815233595,0.7954540834161811,0.7743804270064204,0.7834573489210437,0.767368836535349,0.7772916473031116,0.788323656494734,0.8117493919124353,0.8117590595561748,0.8273699341741655,0.7694509460210672,0.7844262810486383,0.019888118062462646
118,0.854567003250122,0.17790923610466378,0.0035439491271972655,4.3786600340405884e-05,0.0001,"(30, 30, 30)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30, 30), 'NN__learning_rate_init': 0.01}",0.6700548173542213,0.7391831074316992,0.6640626824358721,0.6698593551356739,0.6534573892615376,0.6575080564621075,0.6256393019398799,0.6503634823564454,0.6418346210394709,0.6630164151840453,0.7097639111358729,0.6469007694492545,0.7167630057803468,0.6764957867453286,0.658477793401738,0.669558699674233,0.02934889433538302,132,0.950715492676722,0.9217391304347826,0.9491677136386263,0.8805670635032492,0.928934086468595,0.8985968764044697,0.9223603880765822,0.8969165724466374,0.9391068052930058,0.8989853481969232,0.8468891261348648,0.8966947356361344,0.8792863886685398,0.9319192007049911,0.9316421335822734,0.9115680707910933,0.028275159725864207
119,5.66667545636495,0.9230286008424802,0.0035620689392089843,4.019078215383213e-05,0.0001,"(30, 30, 30)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30, 30), 'NN__learning_rate_init': 0.001}",0.7109826589595376,0.6995223990370724,0.6751866326554492,0.6703874879798479,0.6188546091881978,0.6397761679553587,0.6358381502890174,0.6535271249501295,0.6535271249501295,0.6461957088180986,0.6635861552502867,0.6535271249501295,0.7044075217559256,0.6528761887003544,0.6408945915693804,0.6612726431339279,0.025662085008879516,151,0.966674884476557,0.9580068217656635,0.9709826537356169,0.9710364514712341,0.9826086956521739,0.9782588984937621,0.9492878676817174,0.9622959358403012,0.966674884476557,0.9608940314700265,0.9623118473410228,0.9522082370952865,0.9348080235461493,0.9927542494311349,0.9738971863509777,0.9655133779218785,0.013690795551523912
120,0.3558804194132487,0.21378135364814557,0.0035768826802571613,5.999967431584888e-05,0.0001,"(35, 35, 35)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35), 'NN__learning_rate_init': 0.5}",0.2986209093805471,0.36924419238739226,0.36924419238739226,0.530189592039303,0.36661411805920474,0.37096298523138505,0.36924419238739226,0.37929021080034336,0.36924419238739226,0.36924419238739226,0.36924419238739226,0.2986209093805471,0.36924419238739226,0.5428871706328353,0.3887863616644585,0.38404544026002474,0.06492926309731395,178,0.3000771803447389,0.36768774703557316,0.36768774703557316,0.49736547412158,0.36768774703557316,0.39237912990892265,0.36768774703557316,0.36768774703557316,0.36768774703557316,0.36768774703557316,0.36768774703557316,0.30326405935023343,0.36768774703557316,0.6352762609731449,0.39559336905977655,0.3888763464719036,0.0782285382258938
121,0.5100467205047607,0.19847162087336914,0.0035942872365315754,4.449897114847562e-05,0.0001,"(35, 35, 35)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35), 'NN__learning_rate_init': 0.1}",0.6729069550624651,0.7568846403511483,0.6925721131981972,0.6986178507254042,0.6962707439865746,0.6674671368312985,0.6818439869379175,0.7202907858851564,0.6804628535539019,0.6045852446022986,0.710866773898976,0.7102094718513502,0.6937443233754172,0.6809961309015643,0.6408945915693804,0.6872409068487367,0.033665451395069455,67,0.7989118717154022,0.7407431378485162,0.7599195106568291,0.7502592551129234,0.793593662699028,0.8058637581143874,0.8146217840641143,0.7731121419199544,0.7768828518752445,0.7345268735619522,0.8259817459691206,0.8171426880161008,0.8465111145304105,0.7858464787955025,0.745573279585373,0.784632676964324,0.03284198089185411
122,0.8044447739919026,0.17401185430439378,0.00358430544535319,3.364227990196442e-05,0.0001,"(35, 35, 35)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35), 'NN__learning_rate_init': 0.01}",0.6794680392659186,0.7316078801462781,0.6607356173830161,0.6991593635403072,0.6439542290904802,0.6706306874037505,0.6698593551356739,0.6414747996347303,0.6544127977388415,0.6711021662649286,0.676888628414634,0.6336183279805079,0.6452494921716028,0.6477527071990291,0.5956197334316607,0.6614355883200906,0.029965235568439275,150,0.9520874348413643,0.9240708297321137,0.9374087636211358,0.8971103105428292,0.8493194862229978,0.9116754098909001,0.9131151925657145,0.9811712003374201,0.8605578536941716,0.8984893518153204,0.9155190814193774,0.9550171220151074,0.9084398001917855,0.9374837201266918,0.9232538466751781,0.9176479602461405,0.033001825471309885
