,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,mean_train_score,std_train_score,,
40,0.194227839,0.036329176,0.003113476,0.000521834,0.0001,"(55,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55,), 'NN__learning_rate_init': 0.5}",0.691484816,0.699000031,0.623951014,0.710982659,0.663842987,0.705202312,0.650363482,0.693375442,0.632463678,0.595619733,0.682378512,0.639457258,0.655822421,0.711272604,0.69302712,0.669882938,0.034422631,41,0.776543972,0.754156874,0.758618594,0.774815054,0.794078399,0.785272927,0.796090108,0.814290099,0.744937455,0.774885589,0.794237479,0.784438115,0.720872491,0.807906795,0.787876947,0.777934727,0.023910146,,
121,0.496099011,0.145483501,0.003599453,8.35E-05,0.0001,"(35, 35, 35)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35), 'NN__learning_rate_init': 0.1}",0.672906955,0.694975057,0.693641618,0.667467137,0.631967388,0.659164675,0.649199922,0.641181725,0.67082864,0.670520231,0.646955302,0.645604256,0.67493558,0.734192891,0.694594869,0.66987575,0.025692407,42,0.803281712,0.781414329,0.828055079,0.774329375,0.77760924,0.846493193,0.758329303,0.813874817,0.753826128,0.813139934,0.76795037,0.831119895,0.7854676,0.804352666,0.756818275,0.793070794,0.028365573,,
169,0.571628157,0.190152283,0.003693024,0.000125628,0.0001,"(35, 35, 35, 35)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35, 35), 'NN__learning_rate_init': 0.1}",0.641115421,0.653388343,0.699159364,0.715796553,0.66635895,0.686088004,0.670233966,0.672982978,0.645275515,0.625200631,0.603832186,0.681952839,0.669859355,0.743599887,0.670054817,0.669659921,0.033559358,43,0.863543689,0.852310669,0.800185023,0.771062789,0.797409524,0.755364019,0.770972168,0.737090134,0.781417362,0.801257823,0.643158613,0.778601731,0.799546005,0.785076003,0.83058624,0.784505453,0.04991472,,
35,9.277701457,1.615105167,0.003541597,0.001093574,0.0001,"(45,)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45,), 'NN__learning_rate_init': 0.001}",0.704785889,0.66500881,0.693744323,0.680727849,0.6476822,0.641618497,0.647610935,0.71699062,0.70494618,0.629909471,0.58901565,0.629734601,0.699603231,0.709988065,0.676300578,0.669177793,0.036000036,44,0.897110342,0.927569197,0.86388732,0.897193424,0.892847465,0.882708709,0.865337781,0.904402606,0.878367392,0.902936391,0.907327537,0.88415359,0.862436016,0.901523935,0.879796475,0.889839879,0.017712413,,
18,1.49825813,0.368670012,0.00500474,0.002394063,0.0001,"(25,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.01}",0.676603911,0.658477793,0.652876189,0.676017776,0.681631841,0.716857959,0.693887813,0.672906955,0.664605458,0.658959538,0.63040447,0.66505405,0.664851907,0.716648893,0.601556341,0.66875606,0.02831144,45,0.862404926,0.894011598,0.873944128,0.882701685,0.834348798,0.834782609,0.849183743,0.88987358,0.855169894,0.847946799,0.852303148,0.846426007,0.860995894,0.850843051,0.860914119,0.859723332,0.01764905,,
129,0.522588253,0.152903852,0.003711319,9.31E-05,0.0001,"(45, 45, 45)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45, 45), 'NN__learning_rate_init': 0.1}",0.67085089,0.721373355,0.670630687,0.697609313,0.696981685,0.682378512,0.646493319,0.672906955,0.638708932,0.672906955,0.585183776,0.661225061,0.644131497,0.674348491,0.694594869,0.668688286,0.030952039,46,0.794389859,0.772921452,0.805679616,0.750764375,0.809155706,0.756746985,0.755241585,0.833082947,0.799879008,0.812455764,0.69956185,0.822307094,0.823723972,0.787619493,0.772972561,0.786433484,0.034351122,,
39,9.350670544,1.779483877,0.00368886,0.001120063,0.0001,"(50,)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'NN__learning_rate_init': 0.001}",0.669631936,0.652478637,0.682399982,0.661592545,0.687965568,0.699603231,0.711214491,0.687736116,0.676603911,0.612716763,0.624126083,0.664446982,0.676603911,0.658477793,0.659164675,0.668317508,0.02510703,47,0.878330589,0.911615998,0.914536869,0.90876808,0.875477623,0.913122476,0.862445355,0.879805565,0.89283487,0.892771705,0.897175298,0.850817972,0.884165231,0.868183984,0.898639494,0.888579407,0.018838341,,
47,11.05611494,1.207706833,0.003419701,0.000311581,0.0001,"(60,)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60,), 'NN__learning_rate_init': 0.001}",0.682399982,0.68811165,0.693208865,0.698814819,0.647610935,0.664062682,0.658959538,0.67085089,0.68758857,0.663842987,0.604915797,0.640894592,0.6476822,0.686256662,0.687423109,0.668174885,0.024435195,48,0.924661815,0.931781108,0.91741167,0.904434723,0.914513834,0.911628654,0.894293034,0.943483146,0.908731233,0.915968947,0.902936391,0.902981278,0.911673224,0.942018227,0.93048164,0.917133262,0.014110884,,
22,1.523513746,0.372131853,0.003870694,0.001167849,0.0001,"(30,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30,), 'NN__learning_rate_init': 0.01}",0.667812332,0.705379634,0.659233603,0.68811165,0.705478257,0.646448212,0.659164675,0.658959538,0.693825894,0.658663228,0.623264489,0.670387488,0.641834621,0.678701688,0.66505405,0.668154624,0.022325,49,0.872213409,0.871129786,0.911460587,0.857916122,0.881267384,0.889834631,0.888508341,0.88415359,0.873991712,0.87818687,0.915990169,0.866689146,0.873991879,0.860679034,0.865286929,0.879419973,0.016201711,,
54,1.348713287,0.364594342,0.003224723,0.000386984,0.0001,"(10, 10)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10), 'NN__learning_rate_init': 0.01}",0.722803352,0.647752707,0.676495787,0.675646728,0.664605458,0.651396292,0.682378512,0.722765911,0.670718415,0.628497806,0.637338074,0.630057803,0.66500881,0.681952839,0.659164675,0.667772211,0.027405297,50,0.853609917,0.87375773,0.82901434,0.868233742,0.849376887,0.855170084,0.859549422,0.850858066,0.849407248,0.8494148,0.891360427,0.863871158,0.852173913,0.859454948,0.849407131,0.856977321,0.013508986,,
165,0.471362034,0.117520896,0.003661871,0.000140184,0.0001,"(30, 30, 30, 30)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30, 30, 30), 'NN__learning_rate_init': 0.1}",0.68758857,0.728596348,0.705202312,0.676475326,0.638705061,0.618624583,0.669859355,0.61143242,0.681443237,0.650550797,0.682272154,0.720567434,0.626987962,0.707187993,0.605092248,0.667372387,0.038843561,51,0.762498902,0.807418547,0.783457349,0.740301625,0.779323937,0.7755535,0.75779663,0.752835478,0.810191585,0.798719072,0.829390741,0.780763717,0.737517284,0.769897778,0.739309626,0.774998385,0.026815882,,
28,0.214522076,0.056102889,0.003406,0.000328398,0.0001,"(40,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40,), 'NN__learning_rate_init': 0.5}",0.645249492,0.70634122,0.693928385,0.693825894,0.654945003,0.682080925,0.675434608,0.609307841,0.624116761,0.620795858,0.634288264,0.682378512,0.681804704,0.751344947,0.652478637,0.667221403,0.03657103,52,0.810730022,0.744870147,0.805584947,0.764759514,0.784948131,0.783902382,0.765075357,0.756696343,0.784532279,0.813139696,0.771226294,0.797166229,0.804251248,0.788598024,0.761694762,0.782478358,0.020438943,,
93,0.445379718,0.086342855,0.003666687,0.000128859,0.0001,"(60, 60)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60), 'NN__learning_rate_init': 0.1}",0.664851907,0.727778767,0.710576953,0.675846187,0.657223788,0.656156624,0.664269265,0.666641782,0.663842987,0.638705061,0.656558569,0.66939599,0.629909471,0.717047257,0.605888124,0.666979515,0.031023692,53,0.853581682,0.831782354,0.81168976,0.765112491,0.82741197,0.839981896,0.838624727,0.799090909,0.843972729,0.864933272,0.833464114,0.799478663,0.824149928,0.849300689,0.749938509,0.82216758,0.031087536,,
73,0.426759068,0.113182114,0.003502305,0.00017847,0.0001,"(35, 35)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35), 'NN__learning_rate_init': 0.1}",0.644448542,0.708636235,0.689557259,0.705439216,0.668511821,0.608600238,0.675646728,0.676888628,0.619854664,0.63040447,0.663842987,0.681804704,0.667812332,0.691774149,0.670060431,0.666885494,0.028552368,54,0.844249714,0.761296057,0.824263452,0.787533273,0.823801457,0.812780379,0.86207289,0.831642247,0.819312117,0.818788992,0.805544955,0.860457687,0.847601806,0.820410904,0.819241528,0.82259983,0.025281931,,
157,0.553452126,0.120475949,0.003506676,0.000120857,0.0001,"(20, 20, 20, 20)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20, 20), 'NN__learning_rate_init': 0.1}",0.623264489,0.704611002,0.664739884,0.678274701,0.676475326,0.664446982,0.643954229,0.727396694,0.658663228,0.663842987,0.627826847,0.670054817,0.690802776,0.693375442,0.613525338,0.666750316,0.029976607,55,0.79293019,0.824551119,0.814661192,0.711001324,0.802451135,0.807399063,0.823189506,0.757630914,0.795798572,0.813874817,0.7877794,0.774118328,0.791042144,0.80812932,0.732838977,0.789159734,0.031734029,,
109,0.444998026,0.101214989,0.003497744,0.00013125,0.0001,"(20, 20, 20)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20), 'NN__learning_rate_init': 0.1}",0.647610935,0.700910444,0.687423109,0.703126898,0.64786063,0.604915797,0.710982659,0.701732121,0.66109145,0.6403852,0.691484816,0.697609313,0.641115421,0.653295076,0.610356,0.666659991,0.033619447,56,0.812588013,0.730265469,0.863742935,0.758329303,0.73167854,0.774099501,0.813139934,0.774366438,0.787148338,0.793987434,0.776121011,0.7877794,0.751801599,0.818130608,0.775381732,0.78323735,0.033618744,,
36,0.173886363,0.039687478,0.003327338,0.000122246,0.0001,"(50,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'NN__learning_rate_init': 0.5}",0.653295076,0.679468039,0.659278768,0.67493558,0.685327134,0.669859355,0.65350419,0.625416866,0.715796553,0.655822421,0.615780221,0.637861272,0.653295076,0.732982798,0.686545024,0.666611225,0.030134244,57,0.798248084,0.775787872,0.804206857,0.754442344,0.79515434,0.759512458,0.795504208,0.773603761,0.809803817,0.785197169,0.80304787,0.783292524,0.816087827,0.765270956,0.796425582,0.787705711,0.018030188,,
12,0.191625357,0.031861075,0.003322538,8.59E-05,0.0001,"(20,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20,), 'NN__learning_rate_init': 0.5}",0.675434608,0.711272604,0.663326137,0.693928385,0.658959538,0.664710792,0.658663228,0.731316427,0.676170787,0.635863113,0.664851907,0.639457258,0.607251708,0.658822137,0.652692343,0.666181398,0.029090726,58,0.765655779,0.781712267,0.778407346,0.778801764,0.810008135,0.753854296,0.763597908,0.746958114,0.797841061,0.780117123,0.746763875,0.776670338,0.72912533,0.77845893,0.745921129,0.768926226,0.02082328,,
42,1.552338282,0.37672767,0.003349988,0.00010946,0.0001,"(55,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55,), 'NN__learning_rate_init': 0.01}",0.628784723,0.676495787,0.669631936,0.710398864,0.682187505,0.651396292,0.687423109,0.635960233,0.693208865,0.599458575,0.635323745,0.63485635,0.688049509,0.727939937,0.653527125,0.66497617,0.03352398,59,0.924591872,0.946415296,0.933260104,0.923249251,0.876776514,0.865086736,0.89864456,0.920250327,0.957919243,0.933307453,0.926145505,0.927234812,0.921811518,0.905805243,0.929013181,0.919300774,0.023421982,,
33,0.313929017,0.08782228,0.003368998,0.000221435,0.0001,"(45,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45,), 'NN__learning_rate_init': 0.1}",0.682399982,0.655334538,0.710982659,0.703947642,0.628497806,0.664739884,0.647398844,0.662018033,0.64709249,0.659355815,0.670054817,0.658663228,0.688174412,0.632596827,0.661592545,0.664856635,0.022649854,60,0.875314148,0.822377405,0.898619058,0.84358369,0.860998277,0.827694652,0.814492754,0.867837933,0.891404192,0.844549747,0.816036755,0.882713551,0.882713625,0.877533568,0.872128897,0.858533217,0.027324792,,
85,0.480375528,0.151110032,0.00357577,0.000100571,0.0001,"(50, 50)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'NN__learning_rate_init': 0.1}",0.683763032,0.71107923,0.637338074,0.745919892,0.629417191,0.641905969,0.644916486,0.651716693,0.617961578,0.66271808,0.628192096,0.664446982,0.651716693,0.693627543,0.702470596,0.664479342,0.034772338,61,0.818855703,0.846425859,0.875456741,0.803045482,0.848829161,0.814661192,0.837681159,0.803237465,0.843549278,0.862330697,0.766782286,0.852310669,0.84580552,0.809021783,0.800480312,0.828564887,0.028054039,,
185,0.820505285,0.262051024,0.004012553,0.000129231,0.0001,"(55, 55, 55, 55)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55, 55, 55), 'NN__learning_rate_init': 0.1}",0.665076221,0.699522399,0.634288264,0.740127874,0.636913111,0.627423245,0.680462854,0.681443237,0.657223788,0.690035342,0.587093671,0.664942065,0.670520231,0.668450964,0.663326137,0.664456627,0.033947968,62,0.837823064,0.787152217,0.832979631,0.804996292,0.795504939,0.804448768,0.804996292,0.850801462,0.826086957,0.788277791,0.843218806,0.76293592,0.807010284,0.670389926,0.824776591,0.802759929,0.042238296,,
20,0.204385773,0.049327606,0.003899066,0.002464268,0.0001,"(30,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30,), 'NN__learning_rate_init': 0.5}",0.664062682,0.722765911,0.682272154,0.750946531,0.659355815,0.647610935,0.681804704,0.651798947,0.631612182,0.59648146,0.650709292,0.650363482,0.65350419,0.676625317,0.646448212,0.664424121,0.035259325,63,0.779877031,0.812951193,0.827172682,0.753442122,0.805584947,0.785424348,0.791486797,0.749049207,0.744914052,0.754710805,0.759924386,0.771139182,0.772605734,0.759618454,0.759375641,0.775151772,0.024062791,,
17,0.378271373,0.1294076,0.004008102,0.002141089,0.0001,"(25,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.1}",0.64709249,0.681804704,0.658040074,0.651852527,0.6414748,0.682848517,0.638708932,0.64709249,0.663842987,0.622995427,0.693949073,0.681443237,0.688049509,0.693208865,0.659278768,0.663445494,0.021456831,64,0.808486664,0.854789823,0.830709264,0.859500979,0.846446514,0.83559007,0.818271089,0.888095409,0.831819083,0.853714517,0.785507246,0.839014526,0.87257957,0.862185375,0.800175002,0.839125675,0.026930013,,
125,0.455428139,0.123294633,0.003696458,0.000469172,0.0001,"(40, 40, 40)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40, 40), 'NN__learning_rate_init': 0.1}",0.661565545,0.728087657,0.676495787,0.623746722,0.600543574,0.672906955,0.652876189,0.724368448,0.711214491,0.617726501,0.65338962,0.652478637,0.662860297,0.616949035,0.687965568,0.662878335,0.037550057,65,0.804983609,0.830448285,0.792499779,0.711599623,0.78650487,0.785538414,0.769553506,0.776303595,0.794320758,0.786927177,0.799328449,0.758612483,0.746706147,0.713605733,0.772606035,0.775302564,0.031117297,,
59,10.54030933,1.7124818,0.003318389,5.30E-05,0.0001,"(15, 15)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15), 'NN__learning_rate_init': 0.001}",0.681223798,0.680727849,0.641305395,0.619268336,0.67656023,0.681952839,0.67082864,0.65350419,0.665076221,0.66500881,0.628156044,0.583451426,0.682272154,0.717047257,0.676300578,0.661512251,0.031316337,66,0.907246377,0.934829414,0.920357765,0.911639814,0.91165765,0.881179457,0.888415441,0.90442029,0.931900851,0.892575848,0.924703624,0.921673032,0.895685589,0.902968239,0.901515657,0.908717937,0.015279253,,
37,0.357326651,0.092205526,0.003284836,8.34E-05,0.0001,"(50,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'NN__learning_rate_init': 0.1}",0.658663228,0.664851907,0.67082864,0.644500916,0.654945003,0.600592674,0.705439216,0.70494618,0.652692343,0.607553516,0.641618497,0.641181725,0.668200651,0.711253492,0.68811165,0.661025309,0.031609264,67,0.8534439,0.895722324,0.874025666,0.861353558,0.88813393,0.855096898,0.911639814,0.824322609,0.877943534,0.819286242,0.860892944,0.814523515,0.826013907,0.915980168,0.84650335,0.861658824,0.031359134,,
69,0.381586679,0.081006349,0.003466431,6.06E-05,0.0001,"(30, 30)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30), 'NN__learning_rate_init': 0.1}",0.659355815,0.721373355,0.699703631,0.728542023,0.599289683,0.618879837,0.623951014,0.721373355,0.619003827,0.641181725,0.653295076,0.634595568,0.664605458,0.659233603,0.670718415,0.661006826,0.039438518,68,0.816797594,0.79317711,0.889938383,0.78384975,0.7603997,0.911657538,0.84646459,0.795698905,0.7932561,0.846376812,0.825440211,0.801306217,0.836073971,0.816915301,0.814523515,0.822125046,0.038464119,,
24,0.198253838,0.050906111,0.00341142,0.000163776,0.0001,"(35,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35,), 'NN__learning_rate_init': 0.5}",0.644131497,0.683763032,0.653457389,0.699723508,0.642527446,0.681843987,0.675846187,0.671102166,0.625200631,0.635803373,0.611939944,0.6476822,0.694594869,0.700910444,0.623951014,0.659498513,0.028305783,69,0.755692759,0.758329303,0.754156874,0.797761236,0.788235509,0.757519123,0.782754841,0.757630914,0.808322567,0.755972294,0.770584731,0.752401559,0.776039727,0.728248612,0.661811536,0.760364106,0.032897483,,
26,1.596155183,0.468767481,0.003340276,5.66E-05,0.0001,"(35,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35,), 'NN__learning_rate_init': 0.01}",0.659073869,0.68233641,0.710398864,0.670054817,0.64709249,0.659301799,0.647610935,0.584148867,0.641978029,0.67085089,0.591577209,0.658822137,0.670387488,0.670054817,0.728596348,0.659485665,0.035824555,70,0.895722324,0.917423496,0.863653055,0.916018353,0.888505474,0.907330641,0.856643848,0.934808024,0.920363757,0.882713551,0.87937307,0.863894146,0.868233742,0.908718162,0.911649479,0.894336741,0.023606656,,
53,0.393767262,0.104359389,0.003295151,7.31E-05,0.0001,"(10, 10)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10), 'NN__learning_rate_init': 0.1}",0.633274404,0.682187505,0.646691591,0.716933374,0.618807429,0.658663228,0.670233966,0.66109145,0.672906955,0.668200651,0.659233603,0.624391719,0.670630687,0.675434608,0.630057803,0.659249265,0.024726912,71,0.808058406,0.84502429,0.813802892,0.822947682,0.830077343,0.798248084,0.805859105,0.808886292,0.790686531,0.816087827,0.792943994,0.781705602,0.78990688,0.788057219,0.805290599,0.806505516,0.016729112,,
113,0.438144286,0.114469141,0.003498554,9.79E-05,0.0001,"(25, 25, 25)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25), 'NN__learning_rate_init': 0.1}",0.680462854,0.728323699,0.680142985,0.651852527,0.631551444,0.688239859,0.558834253,0.74992997,0.597041681,0.628497806,0.699663071,0.675846187,0.67745244,0.658822137,0.577757206,0.658961208,0.051200104,72,0.836201161,0.818710052,0.789266207,0.728863042,0.811521387,0.758727504,0.690443614,0.786056382,0.766372291,0.791423593,0.792672228,0.769151197,0.772575961,0.803070864,0.772604582,0.779177338,0.034725062,,
61,0.369436328,0.066234366,0.00448494,0.004015102,0.0001,"(20, 20)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20), 'NN__learning_rate_init': 0.1}",0.663602372,0.687861272,0.710866774,0.672434389,0.632463678,0.593983291,0.63040447,0.722636061,0.687965568,0.598348157,0.650363482,0.641905969,0.655289176,0.681631841,0.63485635,0.657640857,0.036045364,73,0.784009034,0.8188851,0.822307094,0.825798673,0.779058005,0.877533568,0.836316376,0.804330155,0.847597473,0.825850179,0.77928315,0.809803817,0.767626742,0.856654763,0.885006798,0.821337395,0.034328724,,
46,1.574081961,0.29849805,0.003343121,8.40E-05,0.0001,"(60,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60,), 'NN__learning_rate_init': 0.01}",0.624629151,0.67082864,0.693744323,0.681223798,0.688049509,0.647256785,0.647398844,0.66500881,0.653179191,0.613488151,0.624126083,0.645249492,0.658959538,0.658723459,0.68758857,0.657296956,0.023747509,74,0.923249337,0.957967204,0.927585042,0.947849822,0.940413203,0.937713311,0.910160077,0.91167541,0.943450232,0.885367011,0.885589271,0.921724606,0.917467213,0.954991227,0.929003015,0.926280399,0.021351705,,
154,0.839541562,0.141982918,0.003455496,8.48E-05,0.0001,"(15, 15, 15, 15)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15, 15), 'NN__learning_rate_init': 0.01}",0.636203616,0.693949073,0.676625317,0.675186633,0.612560731,0.658959538,0.67493558,0.624403415,0.64195433,0.656558569,0.652876189,0.641305395,0.705439216,0.676300578,0.627423245,0.656978762,0.025768304,75,0.902988577,0.89716565,0.879739706,0.914560582,0.898040271,0.900024653,0.866447015,0.926105179,0.917423496,0.88850926,0.918886953,0.899927591,0.876925806,0.894100341,0.872471675,0.896887784,0.017171026,,
143,4.625650946,1.073281207,0.003750626,0.000101097,0.0001,"(60, 60, 60)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60, 60), 'NN__learning_rate_init': 0.001}",0.682399982,0.664062682,0.693949073,0.667018113,0.627826847,0.682272154,0.670718415,0.653457389,0.635960233,0.599795146,0.611068471,0.646900769,0.693518191,0.682399982,0.641905969,0.656883561,0.028265724,76,0.969584247,0.995650936,0.994204755,0.984038334,0.963798984,0.995653246,0.984050065,0.985517008,1,0.99855085,1,0.998550593,1,0.979726878,0.99275541,0.989472087,0.011048642,,
106,1.159347026,0.267399822,0.003549862,0.000327551,0.0001,"(15, 15, 15)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15), 'NN__learning_rate_init': 0.01}",0.647517051,0.664062682,0.676017776,0.703947642,0.688049509,0.622678367,0.653527125,0.664062682,0.659278768,0.610745658,0.670387488,0.601476587,0.676495787,0.615542444,0.693208865,0.656466562,0.030245565,77,0.888505474,0.914042931,0.962295936,0.924694774,0.93897061,0.921309159,0.946361542,0.927264498,0.931864743,0.914500143,0.895738231,0.916019792,0.891404228,0.925589679,0.926140003,0.921646783,0.019268559,,
97,0.357329591,0.079894506,0.003388437,5.94E-05,0.0001,"(5, 5, 5)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5, 5), 'NN__learning_rate_init': 0.1}",0.635803373,0.707187993,0.693641618,0.646195709,0.652478637,0.680462854,0.614497483,0.638705061,0.663326137,0.631551444,0.653527125,0.654945003,0.679842734,0.652946259,0.636203616,0.65608767,0.024223611,78,0.753313266,0.736066017,0.783423913,0.721633903,0.754820313,0.773605233,0.766174805,0.745971528,0.780471475,0.760510315,0.781139655,0.767113789,0.768257459,0.739564891,0.774110697,0.760411817,0.017671489,,
0,0.153767474,0.029241977,0.003689369,0.000602786,0.0001,"(5,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5,), 'NN__learning_rate_init': 0.5}",0.629026051,0.652959854,0.685978902,0.639995521,0.651798947,0.669859355,0.654945003,0.724368448,0.65137005,0.652946259,0.609614486,0.669859355,0.635107708,0.672982978,0.635863113,0.655778402,0.026180055,79,0.713555268,0.659481588,0.72938692,0.688350517,0.753315602,0.756480801,0.730099364,0.723419334,0.739847968,0.748664545,0.684340441,0.746454099,0.76370113,0.705641949,0.70572676,0.723231086,0.029095675,,0.067452684
102,1.259636641,0.277249638,0.00346384,8.09E-05,0.0001,"(10, 10, 10)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10), 'NN__learning_rate_init': 0.01}",0.693641618,0.646448212,0.699723508,0.704407522,0.647610935,0.670054817,0.635323745,0.67493558,0.622995427,0.572597447,0.601556341,0.676603911,0.699159364,0.653179191,0.629310546,0.655169878,0.037259217,80,0.849399514,0.860638938,0.895711934,0.878238276,0.856577652,0.876888618,0.863201447,0.842067807,0.871132975,0.889855072,0.888485887,0.871124384,0.846518906,0.8653321,0.883712113,0.869259041,0.015888067,,
77,0.419231399,0.07355584,0.00348676,0.00010098,0.0001,"(40, 40)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40), 'NN__learning_rate_init': 0.1}",0.622926207,0.670054817,0.69302712,0.699522399,0.660338072,0.680462854,0.629417191,0.659301799,0.652692343,0.624116761,0.646691591,0.622995427,0.699301445,0.68233641,0.581305203,0.654965976,0.032890469,81,0.808003878,0.844883377,0.813210427,0.857550556,0.837413757,0.83849998,0.802387995,0.762538684,0.857385348,0.838624727,0.813304647,0.851972652,0.843528234,0.831997077,0.820810319,0.828140777,0.024484565,,
151,8.139438359,1.702961941,0.003403028,8.71E-05,0.0001,"(10, 10, 10, 10)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10, 10), 'NN__learning_rate_init': 0.001}",0.659278768,0.658959538,0.687861272,0.675646728,0.658663228,0.630057803,0.624579393,0.686545024,0.636179023,0.610745658,0.641834621,0.620283813,0.688174412,0.680727849,0.664851907,0.654959269,0.025359924,82,0.872568819,0.888350712,0.846516374,0.91167541,0.891401436,0.913123909,0.875475549,0.882598093,0.891346586,0.882713551,0.907330596,0.908687374,0.887055436,0.868238216,0.889929119,0.887800745,0.017481067,,
82,1.373277569,0.412715371,0.003479608,9.33E-05,0.0001,"(45, 45)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45), 'NN__learning_rate_init': 0.01}",0.657508056,0.670630687,0.68811165,0.612852957,0.659301799,0.682080925,0.641115421,0.651087669,0.699159364,0.607067753,0.650363482,0.624126083,0.676625317,0.638254099,0.65779585,0.654405407,0.025892305,83,1,0.962353055,0.930497947,0.982601944,0.985495006,0.942072833,0.965246077,0.883831859,0.994202899,0.998550593,0.889529003,1,0.98550162,0.984042517,0.917311649,0.9614158,0.038323181,,
25,0.34580733,0.081894757,0.003358189,0.000165815,0.0001,"(35,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35,), 'NN__learning_rate_init': 0.1}",0.669631936,0.704407522,0.630983157,0.685638363,0.639776168,0.63040447,0.686545024,0.654945003,0.630057803,0.617476503,0.628784723,0.641905969,0.653295076,0.688049509,0.653457389,0.654357241,0.025797534,84,0.875362319,0.857735583,0.859432439,0.858066682,0.837876416,0.876924791,0.823244857,0.859248102,0.847638639,0.839213431,0.846247062,0.837754807,0.815611334,0.84937669,0.873822196,0.85050369,0.017441398,,
