,0,1,2,3,4,5,6,7,8,9
1,0.6354911753285168,0.6467070248236287,0.4142527175583545,0.5398659372202377,0.6490548534487616,0.41970686269396684,0.5703448565148871,0.44461778848383554,0.5430374253628906,
2,0.5956965463532911,0.6909714015636098,0.6448794188240242,0.7267369298711438,0.5558988427612993,0.5388083036327319,0.5420643504705238,0.5161211538266274,0.6417373558836598,0.5922689940216149
3,0.6680681673785933,0.7857221708346022,0.7623474202796147,0.799177644626527,0.6713778675615985,0.7752124734949098,0.7017368997419704,0.6746056616972589,0.7796154781897117,0.6544336149740777
4,0.7781923677779088,0.8243418473317023,0.8155734951727043,0.7557957580172816,0.7679925337834297,0.7698440613599439,0.7386192033280324,0.8098520985791092,0.8485524873350281,0.7182355056586341
5,0.7974799982267583,0.8682179444978646,0.8026535899772838,0.8175821669895047,0.8639729731710444,0.6152486324969281,0.7427415369439486,0.759356363612066,0.8279879384090476,0.8127007942990916
6,0.8124686293558738,0.8482397311719317,0.8968546136999869,0.9109782651391547,0.8665091211080218,0.7963546620470583,0.768042165894846,0.800996139569408,0.8377701675840303,0.7898105122734549
7,0.8151339666173631,0.8699962845891097,0.8577889439834889,0.9089451282342144,0.8652499645625473,0.8497130286378143,0.7814225596862349,0.7944378811599351,0.8544669515285632,0.8044908701620966
8,0.8081406818044223,0.8554249227571986,0.8890595682814738,0.9300471172535276,0.8935699974198746,0.8737335071426009,0.7764793831090774,0.7863657650705085,0.8662399313064314,0.8304835989236241
9,0.8191468544876743,0.8571908807723937,0.8814436638424507,0.9165917913286916,0.8971861493141154,0.9071827679264999,0.8832230599479355,0.8084417285036155,0.888880241581676,0.8369998942729426
10,0.8640111443961339,0.861406255476617,0.9088969905710427,0.9318696655761067,0.8801333594952949,0.8554718551751757,0.8622707546036216,0.8317860163051801,0.8935494559182473,0.881226906907178
11,0.8843554560887233,0.9225273723166848,0.9133638013709225,0.9497893868875018,0.8796782650506847,0.8767914082472795,0.8840287239069751,0.8807621072768357,0.9141417119069036,0.8982795808288947
12,0.8896660343248692,0.9313117208882155,0.9353002950984334,0.9109185880409151,0.8662769499677836,0.9188453785552726,0.8716883210457558,0.9060633798504952,0.9544245595645335,0.8322917416867421
13,0.9298098008039791,0.918116031660201,0.9636984213391065,0.9034231637347041,0.887147426442447,0.9201496662548064,0.939199702875316,0.8925815007683259,0.8904568712664185,0.9389431254518937
14,0.8870574061956278,0.8987794248629758,0.9156929199527444,0.962208820907506,0.9160784105745472,0.9169871143855327,0.9010903105210023,0.9014786308207589,0.9495938120896271,0.9058105548209485
15,0.8956721728581772,0.906412514820969,0.9617528058280309,0.921316667924408,0.8958276661911202,0.9241074328627501,0.8921967266414281,0.8766993150071585,0.94751684899155,0.9471837644738074
16,0.9344839711238031,0.9330991491176334,0.933956504523756,0.9498198259005746,0.9211106969834537,0.9330368552962892,0.9286245295466616,0.8953971252746888,0.9426814450415,0.8906297349158566
17,0.9207674166442079,0.9176635686784305,0.9507911148438044,0.9611499038320179,0.9293430484789055,0.9125322830064132,0.9270498407573806,0.8805558653571985,0.9608251933636413,0.9287958219967597
18,0.9339303018120344,0.9357807654895719,0.9156575860913798,0.9649615781557896,0.896904095139092,0.9524309758329149,0.9030271839605951,0.9142004564037133,0.9570419502884658,0.9474266133212603
19,0.9470086909616438,0.9501993276297956,0.9467357673696486,0.9282650536789957,0.9108983205097988,0.9434777989416637,0.9453153836668775,0.8868853131416424,0.9602992860799293,0.9302904785229344
20,0.9662433670319902,0.9043724092543642,0.963901227542627,0.945731286429795,0.8958807387103029,0.8931244445746364,0.9586823491208163,0.9295593613581343,0.938749993708712,0.9223667990815623
