,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
69,0.9279064959749206,0.8988618505643124,0.9276917001700823,0.8983374614983869,0.6820707293412118,1.0,0.9565217391304348,0.9564284581588203,0.9122188905547226,0.9420289855072463,0.9420533430763611,0.9127140974967062,0.9128598707403055,0.8281538347973721,0.9565957919486074
113,0.9469950126782085,0.9035264964468503,0.9290803960750728,0.8053097345132744,0.8849737771630808,0.9107811436351259,0.9469026548672567,0.8761061946902655,0.9469026548672567,0.8758334724773195,0.9027473933234031,0.9291031034829091,0.9292035398230089,0.858540239132244,0.8316985893279594
157,0.8151808708295466,0.8105173982617425,0.8727564600486768,0.783544958226487,0.8598384895359417,0.8198001573797752,0.8980063983975034,0.802109438927475,0.8469476383489123,0.85972378335623,0.8599180926037332,0.8918254489493749,0.866013791582875,0.853574550839444,0.8535508550213803
202,0.6205961477041004,0.44310015736327696,0.5910298100517123,0.5742884633290917,0.5592231590045906,0.5531822652238786,0.7125323255394894,0.6739931006675328,0.6449105436859477,0.64261339177396,0.5502534768143816,0.662372828527319,0.6826705940108002,0.5942624565486851,0.6684229441770312
246,0.7920345785736338,0.7818230729098734,0.8334572859338588,0.7723577235772358,0.7886178861788617,0.7304025502261103,0.8034776520014003,0.7678903267938528,0.8127851224844985,0.849615867867737,0.7886878617197189,0.7958012882411079,0.7965060007742933,0.8129339661984669,0.8332523390587906
290,0.762134447727495,0.7934873922003597,0.7934590764205368,0.7868490097056735,0.7546328763061587,0.7070139852674282,0.8168344220702138,0.7657519924248403,0.8101982015236805,0.8133140347735512,0.7655953130740566,0.8103688573831552,0.7826423673204603,0.8340569197987122,0.8482758620689655
335,0.8300490394222043,0.7701492537313432,0.7884347131466287,0.7767069374227862,0.7754722164553967,0.7837321260828723,0.8080938611885823,0.7579115360100619,0.8232514250012963,0.7812132445964027,0.7643683921529475,0.8194965701550425,0.7997753790478567,0.802700472526794,0.8388781896966778
379,0.807624287361103,0.7891857477746608,0.8103868463494697,0.7865042723005571,0.8019620135439559,0.7707407767294004,0.8042592260344026,0.7571207182801161,0.8151413613858438,0.7857582144462344,0.7678682226022938,0.798926988123779,0.8076964909348343,0.7704485488126649,0.8282914194643273
423,0.7801047952622588,0.7563324192633267,0.7760483602265695,0.7730496453900709,0.7860270966510827,0.7662335194493176,0.7940962646062357,0.7282541151585886,0.7911652915556309,0.7705881693043646,0.7802377053869477,0.7699257881974888,0.7688145342887037,0.7394231974722636,0.7682408014913404
468,0.8101031152046098,0.7565882833007498,0.7865595426571036,0.7417543158977078,0.790644182672308,0.7779360817335502,0.7927170627320841,0.7603120905088712,0.7797245714542209,0.790759053787551,0.79069007977541,0.7859264882291199,0.7950179216002001,0.7904950183431195,0.7653358457330272
512,0.7832254544752291,0.7668190203097605,0.7815440188172043,0.7832982407322628,0.7716998282278844,0.7654533150457064,0.8143193248154296,0.7716858348312934,0.7869672286050859,0.7950478506123735,0.7891011243991761,0.8144708201964195,0.7775886065799121,0.7767652983449478,0.7657970393931979
556,0.7734956673936166,0.764191058125168,0.7590926016950416,0.7698854580931529,0.7808544882649299,0.7698258768087428,0.8092192929577399,0.7406652143074275,0.7979293949079296,0.7915505148296333,0.7872198509848837,0.7805244333705039,0.7809166845627976,0.7621194315612105,0.7717653392845637
601,0.5970836114961148,0.6316378147610244,0.6177997880605746,0.6137125707265816,0.7301043624534053,0.6971050240527077,0.6108675318418177,0.6394988921401071,0.691878959429242,0.6422628951747088,0.5895172214225666,0.6480290146223269,0.6190684014802287,0.5914605939079796,0.629709336876897
645,0.7475299501525156,0.764503138172017,0.8001818055017809,0.7620748586474241,0.7939771299272902,0.772093023255814,0.7814993989946178,0.7661967824492008,0.7890509838998212,0.7816887842519638,0.7577032786335112,0.7707368367059064,0.7568844400177404,0.7665646926394978,0.7627906976744186
690,0.758176996608079,0.7653949743984373,0.7900427763928553,0.7570224921807067,0.7929387380977816,0.7681549062812322,0.7958140442901249,0.7576074098428408,0.7871469491606792,0.782787759898964,0.7693991865869687,0.7885480453050786,0.7609926338728962,0.766851497380923,0.768221152581604
