,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
69,0.9279064959749206,0.8831764797386638,0.9855383400340164,0.8984652036468594,0.9420289855072463,0.956241896215591,0.9710023139690658,1.0,0.9418060200668897,0.8843507539159713,0.9855133396093627,0.9710266715381803,0.9275666980468142,1.0,0.9710144927536232
113,0.8499822009605236,0.9192689790797816,0.9116433067235526,0.8671526470679991,0.8495103355864905,0.9734722830517247,0.9468277526562543,0.8586533671418897,0.9467179392453526,0.8849196683896692,0.8493900048495546,0.8850640036805498,0.928969777926198,0.9557730626780528,0.8587403963135176
157,0.8468359665811893,0.8022983468563075,0.9363523987497588,0.8330580727186608,0.8216126230457441,0.9237039899285778,0.9490321780130697,0.8528990492220706,0.8726631984537895,0.8790990311787131,0.8026120219853385,0.9044975173791245,0.8465737627735941,0.8726631984537895,0.8659596765873339
202,0.5889377188582765,0.6300650801893608,0.6718224593685783,0.5565284026338224,0.6284125287145701,0.6387467141685126,0.6390775328565061,0.6033766112460304,0.5884330636805883,0.6379184101956379,0.6229841069213304,0.6680321530277061,0.6432496075353218,0.46746825921184026,0.5982258859370101
246,0.7552094098801156,0.7168790830420382,0.8335458233297459,0.7493063024447894,0.7435849154742228,0.7528024394428612,0.803972310280132,0.7397514112634517,0.7633815692223909,0.7601982757890944,0.7765521256740068,0.75522231298868,0.7800811125295135,0.7389761609480502,0.7400634755010652
290,0.7727931034482759,0.7441355026711995,0.8242831307180887,0.8039909962899472,0.7994660564454614,0.7722159016139484,0.8169477265199866,0.7313420330189375,0.7717632060143161,0.781745133446807,0.806593334470945,0.7815043911840803,0.7379934318555009,0.7619925704460562,0.800266552429911
335,0.8004286900838624,0.7404744052376675,0.8092797117181737,0.7793506582703394,0.7665701677866289,0.7615670837795508,0.7910112586706449,0.7494102018789237,0.7836584161273563,0.8028129570376616,0.7733124145915679,0.8083062482054436,0.7492179819465548,0.7699648633974944,0.755577477145589
379,0.7944135806561391,0.7576460586398298,0.804546228740785,0.7945921573538137,0.7652957648155676,0.7601297627682853,0.8177009688919932,0.7499641545272463,0.7807707935963976,0.7462747416630633,0.7508606503641043,0.8042183831731533,0.7524393441850118,0.7333682196977526,0.7628115741218436
423,0.754409367925637,0.7113054025945166,0.7783925451368666,0.7435631866299512,0.7439093387282047,0.7356700761490668,0.7848242871549321,0.7258266791346508,0.7796079837459521,0.7398742335811559,0.742256297542686,0.7706855791962175,0.7521755895891511,0.7295214791528252,0.754417881783986
468,0.7587708466895589,0.7394590875603534,0.7692985179957658,0.7822703019757706,0.7582922961778995,0.7345344214211947,0.7967832512782568,0.7499075405794122,0.8076923076923077,0.7564637808540248,0.7458974980694419,0.7907054660577976,0.7689905031677183,0.7600928563891527,0.7610776968801661
512,0.765625,0.7618642408336003,0.7893462651914699,0.7734824425879301,0.7688553885630498,0.7637340820331128,0.7813301526717558,0.7560746098624929,0.7930129793459684,0.7656750686655986,0.7201626019896936,0.7852283760224013,0.7600162296334012,0.7714712879983887,0.7618936567164178
556,0.7645769631562178,0.7493532396299787,0.7682283146036,0.7698377922792777,0.7736688411942809,0.7429630403845373,0.7968158438664578,0.7535373403490214,0.7877368304494636,0.7625219199640288,0.729618271627533,0.7717935634489737,0.7592579607730738,0.7534687737682201,0.7548857942195476
601,0.6766058798323864,0.6185559228660858,0.6459149116473363,0.7073867263631647,0.6612825581966665,0.6371733473931563,0.6481259627054825,0.6907496053585904,0.6644568026483726,0.6403926766343886,0.6806433961797218,0.654009187239768,0.639113890225121,0.6604115140072272,0.6201670894224549
645,0.7537338750241047,0.7614127412450128,0.7427275180039029,0.7521134730437055,0.7737359123434706,0.7468857678037709,0.7691866854706096,0.7496735149769098,0.7533218202300469,0.7414519062610676,0.7380625952095813,0.7488625656212142,0.7475908375590138,0.7456447525342873,0.7566126411255344
690,0.7521952549693491,0.7566854219948848,0.7490938154911616,0.7480171277997366,0.7577376387150057,0.7480551797687347,0.7837315987675453,0.76251485967962,0.7624789370085224,0.7596186994318104,0.7492504183877429,0.7567347846572103,0.7440778740011477,0.7681899759742801,0.7726670061632985
