,0,1,2,3,4,5,6,7,8,9
1,0.7300422258944552,0.48872086023422023,0.8413969357641549,0.5679936178157529,0.5098958637671468,0.6650971987899834,0.22247470305535796,0.32324033560341575,0.48170259676154675,0.42805429841121917
2,0.8013931486155222,0.7410452113381151,0.880929339833571,0.6629500714378602,0.7859372755817519,0.7986003544296749,0.5600710866665887,0.6853572966617325,0.7929636008225887,0.5931549725248605
3,0.7576056421546477,0.7740270282813716,0.8481470693121242,0.768954864576228,0.7975051186286499,0.8354841211230442,0.6979087591866601,0.5476863407367965,0.7840379014652237,0.7367408309840692
4,0.7027709402468795,0.8286914427045,0.9001316836802656,0.7538533736875079,0.8884841639891494,0.8701017049136495,0.8065034015198878,0.8499400089780732,0.8945155621359887,0.7490627804991684
5,0.865447930476082,0.8712029885861434,0.9504124836578428,0.8047739843439421,0.9205020885070206,0.8713759901171219,0.889211029945344,0.820906910630328,0.8504546672975929,0.7956536904469752
6,0.7551762925278275,0.8972202634797071,0.9175392499309709,0.869624895497755,0.7604700024964272,0.9135589553673701,0.8455222982907226,0.7653105539995858,0.8644658038346804,0.7911625662714449
7,0.9074330237131615,0.8778138369832927,0.942782880527117,0.8997649763077737,0.8942621755981002,0.900955859384651,0.8078467320993739,0.8590217631760568,0.9189187298398954,0.8084608711821216
8,0.9146703476161231,0.9244799562472505,0.9601543615385488,0.9259360862659801,0.9093552764244205,0.9469602409520468,0.8067174534984649,0.9172959827631897,0.9291572477055076,0.8455884550076175
9,0.9058153210308706,0.9487342536595178,0.9338081108048516,0.901190112942132,0.8538843198451395,0.9259323727405174,0.8755501908224208,0.9206862216557168,0.9628648006596661,0.9212999427981551
10,0.9364090080856209,0.8998742309201279,0.9119276187725172,0.921440373690651,0.9097255838547744,0.9222584296780274,0.8551926783706405,0.9311934235039749,0.9564225411991002,0.9378003045048735
11,0.8434460992475128,0.9281351448919842,0.9439787339098843,0.8994030831376084,0.9369149530402906,0.9275509286950371,0.8358324498110022,0.9651190539909228,0.9591123998292375,0.8925525812971792
12,0.9254142272894129,0.9330378227333991,0.9541159113856235,0.9059099742837909,0.9448430982704293,0.9335523359265874,0.9313747513136923,0.943867812857086,0.9586428586057051,0.9569297669570191
13,0.8948643111392471,0.9374479856535404,0.9515123789404591,0.8886991794300361,0.9215526551796508,0.9570725092199356,0.8939109650139859,0.9465855286235378,0.9591319934996267,0.9631819770595563
14,0.968041763389989,0.9368690883985548,0.959969406880257,0.8949133697709851,0.952835348574627,0.9141614631067542,0.9581426905395526,0.9472906647881237,0.9709620761314754,0.969714095369159
15,0.9585332460871734,0.9405529171822602,0.9676715174851468,0.9396631772391071,0.9006028097577738,0.9289936739840807,0.9051706806418491,0.9330057661559373,0.9221455756376586,0.9612749920386309
16,0.9491106721686015,0.9466967010080601,0.9619088555011587,0.9353051460857416,0.9465693628944208,0.9332093460115984,0.9622620099952022,0.9468248732954122,0.9598402716289153,0.9750058946998702
17,0.9514760859903986,0.9600644349068455,0.9747821972313692,0.9537873599664802,0.9361348143664417,0.930278288110193,0.9616996164255827,0.9215410195444335,0.969546085003377,0.9702271434506494
18,0.963751862293288,0.92276298769357,0.9858270542665246,0.9611054455450567,0.9603266919655407,0.9167376276658329,0.9326584531633271,0.9751756796634704,0.9436144396084013,0.985798129006012
19,0.9755527183094846,0.9331850851609654,0.9834735175483882,0.9722292001383385,0.9571583739091696,0.9456742925242914,0.9581165849447554,0.8939398675883563,0.9483871429490078,0.9532848176470943
20,0.9761191361065756,0.9100046199582301,0.9705176894662878,0.9484268354451987,0.9594959385704576,0.9496363784949573,0.9513912471159941,0.9652009556993922,0.9738457588909903,0.9557189123149118
