,0,1,2,3,4,5,6,7,8,9
1,0.9182420587694868,0.9563969825972619,0.9385494298090361,0.9692978151169522,0.9650072456906107,0.941230910045756,0.9747458908313008,0.950132578041896,0.981942309244506,0.9473684210526304
2,0.8316216175207775,0.8895200907479951,0.8576366153861812,0.8457797589302355,0.8390195351806228,0.8257375886520172,0.902179791776139,0.8897829718217459,0.8744542783887459,0.917544881932406
3,0.8802870562078493,0.7522033283463251,0.9068383947626208,0.8624489217924681,0.8043325070828395,0.7469704621368104,0.901085414392847,0.8189950754153326,0.8878447620363616,0.8396925649769744
4,0.8294616712606416,0.8345541190835061,0.8494801332075794,0.8128730926785681,0.7862457075045253,0.7532211472960203,0.8191316054068155,0.7871344124181463,0.8058934599970613,0.7745636303004263
5,0.6686136892516364,0.6682872059084558,0.5670551243177566,0.8099990263361752,0.6919015932776207,0.8142607820138341,0.7979510445404131,0.7792880728463082,0.796934822344281,0.6815137145701201
6,0.6305295719856586,0.7409589426058497,0.7190873857070266,0.6416884555104865,0.713288194500399,0.6271969340360473,0.7091149179726732,0.7189517888153845,0.7319404373559593,0.6281501088336486
7,0.6035085458466264,0.5266743053777923,0.5621790514583238,0.6423113887376459,0.5871824194184452,0.6517229272418311,0.4845400926540025,0.6445537618819543,0.6084225156650352,0.49798334479901785
8,0.6112821547797844,0.538232269282675,0.42608130618863665,0.6334731146728865,0.5465971361725522,0.49118619708277017,0.49996178408672215,0.5800213133723175,0.5011566475983277,0.5706505826204358
9,0.5265702619033462,0.5800997435548165,0.5079543063883202,0.5333221036058824,0.6631867546337177,0.44191131694877256,0.5766700098659038,0.5559344188550582,0.41125562501940344,0.6027172564115899
10,0.3879715345342495,0.5255668044799308,0.4072986472101392,0.4855956548243085,0.5104117384351132,0.48035921525607345,0.3578631947408034,0.4653129602626604,0.41965115154388793,0.5414308907485874
11,0.4517955028231038,0.4537541898256629,0.402157620637481,0.40959554064843207,0.48643285822806825,0.3721193817805116,0.4410405707282388,0.36381162303293857,0.40372542145865076,0.4864416973866038
12,0.4227262317114546,0.3642728348325153,0.31430163467478894,0.3404022622245194,0.3981374921022217,0.3581357961035395,0.32579173989143473,0.33998486597433286,0.24923351906933722,0.3515277210910552
13,0.29444618713895315,0.268986970364553,0.3901519613359553,0.4034946409194211,0.39003848287309134,0.32645139655638594,0.34907765181227124,0.37305971364494045,0.41123462090267016,0.36627647216637355
14,0.19370332708234744,0.29217412147249344,0.3036822102382318,0.2918929850019842,0.2938637031647711,0.25290040437157446,0.2518703292315844,0.3337365717905872,0.18719054799877205,0.2372589086267753
15,0.2396385126437631,0.24723061937237178,0.16255472207080568,0.33948398214095876,0.34044102707660395,0.1986209133291059,0.1889754398426379,0.21389000182076467,0.24637872218868737,0.23324806355260014
16,0.1662264554962775,0.15427743923543855,0.14857513432854708,0.12334882435826935,0.16997443289947511,0.19979764450247944,0.09933105066991399,0.25602964366258135,0.25090778120868445,0.13183025924032077
17,0.09579714532434963,0.12740513110048632,0.12225691415167578,0.09952449218693273,0.17986935624516656,0.07192847669421831,0.06543917898351785,0.14590557113599217,0.08483501408538745,0.12064225744122853
18,0.023501860409283884,0.08743190401987924,0.05759930767997754,0.07057574883433171,0.15430664200568153,0.08228201151091583,0.02522974213425867,0.05263157894736841,0.057723066184251784,0.04948641234310504
19,1.3899225716708122e-29,5.945291667684347e-30,1.4853404339046857e-29,1.3994227947140727e-29,0.0370471440169255,6.451487616834614e-30,2.002427633203189e-29,0.05263157894736842,9.228582611947751e-30,2.2901455794069641e-29
20,4.444382428815641e-30,1.0562192496001582e-29,9.133567121509e-30,3.79739648379429e-30,5.333468147280892e-29,4.019579866840496e-29,1.0736039551509703e-29,0.0526315789473684,6.2511348475195696e-30,7.168294931200557e-30
