,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,mean_train_score,std_train_score,,
39,4.583843215,0.901656622,0.003271659,3.93E-05,0.0001,"(50,)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'NN__learning_rate_init': 0.001}",0.728323699,0.744984335,0.705379634,0.728414777,0.675846187,0.734192891,0.656558569,0.726940984,0.692596272,0.707187993,0.67082864,0.658663228,0.716763006,0.74014544,0.7228217,0.707309824,0.028642461,32,0.782754841,0.773951034,0.766441676,0.766645593,0.762318841,0.763889693,0.77258087,0.744507332,0.728851729,0.788548045,0.775251433,0.753416165,0.765126651,0.777862473,0.766600503,0.765916459,0.014472709,,
43,4.02536904,0.410707116,0.003294404,8.49E-05,0.0001,"(55,)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55,), 'NN__learning_rate_init': 0.001}",0.728487114,0.757420172,0.693825894,0.733566955,0.679842734,0.734192891,0.656558569,0.732982798,0.699301445,0.720290786,0.659073869,0.659301799,0.733997432,0.722710674,0.693887813,0.707029396,0.031128992,33,0.767921096,0.746398653,0.765217391,0.758030493,0.75045232,0.743405522,0.773985227,0.744262643,0.733109261,0.782678102,0.759460715,0.766686761,0.751934947,0.779625006,0.76382617,0.759132954,0.013722456,,
102,1.044960197,0.266460277,0.003298759,6.44E-05,0.0001,"(10, 10, 10)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10), 'NN__learning_rate_init': 0.01}",0.722803352,0.744789497,0.693887813,0.733871745,0.699723508,0.711214491,0.693375442,0.727396694,0.693744323,0.690802776,0.667467137,0.676170787,0.728087657,0.722432103,0.699603231,0.707024704,0.021498942,34,0.779913939,0.759090829,0.750951097,0.755291236,0.766851759,0.768190199,0.798730662,0.739228025,0.762318841,0.80719172,0.741623741,0.754556161,0.767429479,0.753527967,0.775145713,0.765336091,0.018341462,,
70,0.78548762,0.184570423,0.003590393,0.001052596,0.0001,"(30, 30)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30), 'NN__learning_rate_init': 0.01}",0.721117033,0.733730797,0.691123747,0.73318902,0.694594869,0.74566474,0.695475513,0.708636235,0.704785889,0.681804704,0.678726777,0.711214491,0.699723508,0.687861272,0.710730157,0.706558583,0.019188814,35,0.813721119,0.775502476,0.768352983,0.797278987,0.779792961,0.774815054,0.794851326,0.766744575,0.775883221,0.80882451,0.778884074,0.798676414,0.783793476,0.810320949,0.788566096,0.787733881,0.014882968,,
67,4.017416604,0.772527749,0.003587866,0.001006412,0.0001,"(25, 25)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.001}",0.745919892,0.734370796,0.734353212,0.72198291,0.681804704,0.722636061,0.67493558,0.710209472,0.745749722,0.668843321,0.710730157,0.693825894,0.693825894,0.676017776,0.682187505,0.70649286,0.025877304,36,0.779876766,0.792902098,0.784212676,0.77267285,0.815925405,0.78273291,0.801573156,0.794358558,0.774042226,0.795834829,0.792930003,0.789906716,0.769761332,0.787152217,0.776995433,0.787391812,0.011845054,,
27,3.779281441,0.682747606,0.003509458,0.001065364,0.0001,"(35,)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35,), 'NN__learning_rate_init': 0.001}",0.727778767,0.774702073,0.676408737,0.739779596,0.662018033,0.716516919,0.649543166,0.733392714,0.709763911,0.68458885,0.687965568,0.658663228,0.716763006,0.740127874,0.705379634,0.705559472,0.034166641,37,0.756427638,0.737551674,0.763969164,0.746398653,0.756374444,0.760697269,0.766645593,0.752980962,0.739082217,0.778240843,0.766551489,0.750628296,0.768073081,0.759274749,0.74285332,0.756383293,0.011222107,,
58,0.856267452,0.247596165,0.003271389,6.26E-05,0.0001,"(15, 15)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15), 'NN__learning_rate_init': 0.01}",0.693518191,0.768693419,0.656880656,0.726667642,0.643248223,0.728542023,0.68702623,0.740040854,0.734317332,0.683763032,0.699663071,0.700910444,0.711214491,0.705301141,0.699723508,0.705300684,0.030890113,38,0.79144492,0.773951034,0.749093815,0.761019081,0.763471133,0.777014247,0.807228968,0.781332771,0.778347036,0.781965137,0.775087173,0.773920773,0.773472124,0.785629804,0.778399218,0.776758482,0.012897805,,
163,2.365822474,0.682368151,0.003489256,4.95E-05,0.0001,"(25, 25, 25, 25)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25, 25), 'NN__learning_rate_init': 0.001}",0.745307718,0.728542023,0.676408737,0.732737157,0.687423109,0.739971595,0.679134957,0.721373355,0.682848517,0.668843321,0.71107923,0.675846187,0.722803352,0.705083542,0.699703631,0.705140429,0.024852114,39,0.781425948,0.761041185,0.753354037,0.77556311,0.817514066,0.77120334,0.775417524,0.795221413,0.753854296,0.784212676,0.78650743,0.78129596,0.794237479,0.769761332,0.745055332,0.776377675,0.018084539,,
91,3.801402346,0.887558156,0.003788567,0.001025579,0.0001,"(55, 55)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55), 'NN__learning_rate_init': 0.001}",0.7228217,0.744984335,0.728414777,0.727939937,0.710576953,0.71699062,0.64709249,0.721373355,0.681804704,0.679842734,0.688049509,0.688174412,0.699603231,0.711156952,0.705478257,0.704953598,0.023938331,40,0.817550947,0.816112676,0.794296521,0.770925993,0.783793476,0.810314508,0.836371409,0.781139655,0.785694929,0.79147625,0.795757342,0.772644007,0.792860283,0.788501802,0.807410422,0.796323348,0.017458686,,
135,3.264475346,0.815823047,0.00365502,5.28E-05,0.0001,"(50, 50, 50)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50, 50), 'NN__learning_rate_init': 0.001}",0.745818118,0.733997432,0.68678711,0.704407522,0.670387488,0.71699062,0.656558569,0.763227618,0.72198291,0.653457389,0.693744323,0.676495787,0.693208865,0.734192891,0.722636061,0.70492618,0.031732532,41,0.811720862,0.80452761,0.814128595,0.787146815,0.823268842,0.80719172,0.805679616,0.79725516,0.753060041,0.798568134,0.805966881,0.814552159,0.805415873,0.806152466,0.811480225,0.803074333,0.015632525,,
119,2.669101127,0.604468314,0.003578218,0.000380222,0.0001,"(30, 30, 30)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30, 30), 'NN__learning_rate_init': 0.001}",0.7228217,0.755761368,0.745868752,0.694027929,0.670233966,0.722803352,0.65779585,0.739362649,0.681952839,0.685978902,0.678701688,0.689181442,0.69281566,0.733730797,0.699723508,0.70471736,0.028815496,42,0.781272047,0.752706966,0.779669427,0.758788601,0.78650743,0.800825113,0.775568664,0.768364559,0.779468168,0.788597923,0.800174847,0.776376328,0.772644262,0.758111382,0.756722291,0.775719867,0.01442741,,
177,0.828716008,0.273017104,0.003770892,8.65E-05,0.0001,"(45, 45, 45, 45)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45, 45, 45), 'NN__learning_rate_init': 0.1}",0.722803352,0.766908988,0.722636061,0.724368448,0.675186633,0.739884393,0.648625591,0.731316427,0.676300578,0.64593523,0.682080925,0.71699062,0.714138416,0.699522399,0.703295191,0.704666217,0.032566187,43,0.769282971,0.808058406,0.765422647,0.739815296,0.755042058,0.765655779,0.773072275,0.785314619,0.776566434,0.800065659,0.773323706,0.794358558,0.75630421,0.790528253,0.695489771,0.769886709,0.026557645,,
115,2.870270983,0.740999412,0.004284747,0.003230484,0.0001,"(25, 25, 25)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25), 'NN__learning_rate_init': 0.001}",0.703947642,0.774566474,0.734370796,0.704796842,0.636203616,0.71699062,0.679134957,0.705202312,0.721801093,0.675434608,0.672434389,0.692082386,0.7228217,0.722803352,0.69281566,0.703693763,0.030973381,44,0.801431273,0.776961637,0.792902098,0.756118142,0.826247846,0.76977119,0.781097366,0.795826087,0.759327309,0.81320259,0.779524089,0.780698109,0.792860283,0.781178266,0.755225604,0.784158126,0.019582613,,
95,4.030183729,0.944780665,0.003480768,6.12E-05,0.0001,"(60, 60)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60), 'NN__learning_rate_init': 0.001}",0.665076221,0.761799582,0.728542023,0.757225434,0.67085089,0.728542023,0.66939599,0.755761368,0.722636061,0.653457389,0.676017776,0.693825894,0.681952839,0.693518191,0.693825894,0.703495172,0.034979014,45,0.855169894,0.796767196,0.804448519,0.789906716,0.792804717,0.789751341,0.839279583,0.798356478,0.792943994,0.788502057,0.814645744,0.79147625,0.820220092,0.797289154,0.830540579,0.806806821,0.020002172,,
6,1.379738299,0.410941496,0.003581047,0.001042119,0.0001,"(10,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10,), 'NN__learning_rate_init': 0.01}",0.715796553,0.750946531,0.705202312,0.716933374,0.671102166,0.728323699,0.663842987,0.722432103,0.716933374,0.618807429,0.67656023,0.653527125,0.733392714,0.728596348,0.744984335,0.703158752,0.036516299,46,0.719078046,0.769730305,0.776770341,0.714650856,0.770070254,0.763969164,0.785694929,0.739358496,0.734972615,0.788580302,0.74548335,0.765323917,0.709750298,0.750385257,0.768662133,0.753498684,0.024564639,,
98,1.00478104,0.260878196,0.003328705,0.00012968,0.0001,"(5, 5, 5)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5, 5), 'NN__learning_rate_init': 0.01}",0.709239724,0.763148333,0.714768981,0.705301141,0.673672584,0.681443237,0.638705061,0.750596975,0.705202312,0.691484816,0.663016415,0.69302712,0.720290786,0.722543353,0.71107923,0.702901338,0.030666268,47,0.714063831,0.766757339,0.778299268,0.728724182,0.76502011,0.720433808,0.733400719,0.773072275,0.723330867,0.778347036,0.755281134,0.765933162,0.733342154,0.763979121,0.727238582,0.748481573,0.022340256,,
121,0.597501214,0.193248816,0.0034832,5.36E-05,0.0001,"(35, 35, 35)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35), 'NN__learning_rate_init': 0.1}",0.693887813,0.780038484,0.677842439,0.690385263,0.660338072,0.70892441,0.686545024,0.73682246,0.720870135,0.673672584,0.682848517,0.698617851,0.710866774,0.738996834,0.676017776,0.702444962,0.03029374,48,0.781097102,0.800134454,0.786697528,0.759618699,0.800984136,0.776145817,0.789539368,0.791156398,0.752980962,0.82013885,0.771578607,0.756818275,0.783457349,0.794291948,0.808695652,0.78488901,0.018561776,,
17,0.385666068,0.115731028,0.00319136,5.47E-05,0.0001,"(25,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.1}",0.714138416,0.745903073,0.652876189,0.706561105,0.67745244,0.680727849,0.68233641,0.750946531,0.6715116,0.664605458,0.716933374,0.699522399,0.734192891,0.711253492,0.727396694,0.702423861,0.029060426,49,0.785950581,0.806837312,0.782248341,0.762735546,0.789114775,0.754471525,0.770507208,0.801150989,0.753659556,0.798654657,0.795455132,0.795702393,0.802898551,0.781097366,0.768840825,0.783288317,0.017021844,,
169,0.727470382,0.18021267,0.003632991,9.13E-05,0.0001,"(35, 35, 35, 35)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35, 35), 'NN__learning_rate_init': 0.1}",0.679558806,0.75076796,0.647517051,0.739658395,0.666641782,0.715796553,0.627423245,0.7228217,0.708636235,0.727778767,0.666127618,0.733730797,0.72198291,0.702106205,0.725806236,0.702423617,0.035279721,50,0.754446897,0.721097634,0.789986187,0.781480921,0.772121936,0.764437085,0.731556889,0.74929703,0.781622732,0.790005624,0.74133479,0.789031505,0.795550839,0.74721411,0.747062235,0.763749761,0.023004261,,
159,2.385756397,0.524992371,0.003490814,0.000308316,0.0001,"(20, 20, 20, 20)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20, 20), 'NN__learning_rate_init': 0.001}",0.762799871,0.75737184,0.699421965,0.757013332,0.673672584,0.71699062,0.674348491,0.705478257,0.653040129,0.678338562,0.693208865,0.641738245,0.705478257,0.74014544,0.675646728,0.702312879,0.036901254,51,0.782568514,0.743578226,0.734805529,0.748055058,0.761927287,0.769778861,0.778347036,0.765434554,0.748046546,0.765173995,0.802778741,0.747826087,0.759274749,0.784250989,0.730384754,0.761482062,0.019326279,,
118,1.153034782,0.469618032,0.003417301,9.36E-05,0.0001,"(30, 30, 30)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30, 30), 'NN__learning_rate_init': 0.01}",0.702068838,0.767811129,0.658040074,0.733871745,0.697609313,0.74566474,0.690035342,0.631612182,0.707187993,0.666641782,0.705439216,0.756201685,0.710866774,0.662860297,0.698154468,0.702271038,0.036655032,52,0.749959682,0.778419728,0.821416803,0.872568819,0.803732776,0.785604566,0.805654581,0.755928006,0.761682915,0.802085789,0.797063946,0.79418639,0.827578615,0.755028433,0.789477507,0.793359237,0.031238169,,
167,2.683929062,0.706036178,0.003753821,0.000597395,0.0001,"(30, 30, 30, 30)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30, 30, 30), 'NN__learning_rate_init': 0.001}",0.728596348,0.751644829,0.728323699,0.704407522,0.675405798,0.699703631,0.616196436,0.763196233,0.68758857,0.709779475,0.696600212,0.641978029,0.722636061,0.699421965,0.705478257,0.702063804,0.036546772,53,0.781360441,0.768330424,0.789477507,0.771203107,0.758894781,0.790686531,0.779877031,0.781332771,0.736850078,0.780698109,0.784241946,0.75955807,0.766098218,0.802931782,0.768154906,0.77464638,0.015479977,,
63,3.302132066,0.659926302,0.003867483,0.001474882,0.0001,"(20, 20)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20), 'NN__learning_rate_init': 0.001}",0.716933374,0.757452933,0.693641618,0.697876786,0.664269265,0.734317332,0.637861272,0.774702073,0.68702623,0.692572113,0.670520231,0.6414748,0.745307718,0.716857959,0.699703631,0.702034489,0.038575666,54,0.76370113,0.7291546,0.765351543,0.739279492,0.762175053,0.752395274,0.759274749,0.773723069,0.733418472,0.719947254,0.769219031,0.745073281,0.74276477,0.753763965,0.738845451,0.749872476,0.015358123,,
47,4.321084865,1.006415932,0.00350186,0.000966055,0.0001,"(60,)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60,), 'NN__learning_rate_init': 0.001}",0.734317332,0.745562761,0.682272154,0.722710674,0.662018033,0.727778767,0.644131497,0.744984335,0.698617851,0.689181442,0.67085089,0.647610935,0.7228217,0.734317332,0.693825894,0.701400106,0.033529416,55,0.788324019,0.722921491,0.755291236,0.749204267,0.744348528,0.752234817,0.765256843,0.751651501,0.728851729,0.792804554,0.769399187,0.753664588,0.775502476,0.772185072,0.744172427,0.757720849,0.019069377,,
16,0.275160122,0.074178552,0.00322628,3.71E-05,0.0001,"(25,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.5}",0.728487114,0.785941347,0.722710674,0.711214491,0.688049509,0.670718415,0.682378512,0.740127874,0.630613541,0.658175338,0.703405313,0.667812332,0.72512568,0.717028129,0.687230773,0.701267936,0.036906711,56,0.762534653,0.772657416,0.778100311,0.770637264,0.758163004,0.778890934,0.775250922,0.747995616,0.662100792,0.778612118,0.750450822,0.745790205,0.769311352,0.74085639,0.719100685,0.754030166,0.029619211,,
50,0.826524528,0.350008957,0.003237041,5.34E-05,0.0001,"(5, 5)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5), 'NN__learning_rate_init': 0.01}",0.716933374,0.780038484,0.722432103,0.711214491,0.636913111,0.728487114,0.643954229,0.75712809,0.687965568,0.658663228,0.64589816,0.653388343,0.751445087,0.716648893,0.704785889,0.701059744,0.043513319,57,0.746609865,0.759460715,0.772351452,0.714885678,0.742937518,0.758122022,0.734044932,0.771748488,0.753809541,0.756722539,0.759642815,0.761073296,0.765217391,0.749505752,0.758065332,0.753613156,0.014267339,,
154,0.798382076,0.229836396,0.003274918,0.000376271,0.0001,"(15, 15, 15, 15)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15, 15), 'NN__learning_rate_init': 0.01}",0.739362649,0.768584126,0.689181442,0.682606909,0.671625992,0.728578001,0.659301799,0.679558806,0.69302712,0.711768927,0.715796553,0.693928385,0.711272604,0.665139124,0.705301141,0.701002238,0.028516247,58,0.763471133,0.767337333,0.755785157,0.749502384,0.773920773,0.774065035,0.795757602,0.75896212,0.774888787,0.79515434,0.768031345,0.757902385,0.762534653,0.753895095,0.79992236,0.770075367,0.015289095,,
111,2.873451869,0.87565412,0.003386513,4.89E-05,0.0001,"(20, 20, 20)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20), 'NN__learning_rate_init': 0.001}",0.727939937,0.762530413,0.716648893,0.704785889,0.699522399,0.717047257,0.655799317,0.709763911,0.644916486,0.666641782,0.688153771,0.664605458,0.722636061,0.728578001,0.705439216,0.701000586,0.030783531,59,0.779913903,0.749404398,0.778279965,0.717187682,0.766882998,0.78273291,0.758793174,0.727430928,0.6905523,0.766812249,0.733566463,0.749454986,0.768248437,0.779469492,0.756722539,0.753696828,0.02561699,,
45,0.512033447,0.140291292,0.003288857,2.82E-05,0.0001,"(60,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60,), 'NN__learning_rate_init': 0.1}",0.687965568,0.755254438,0.693518191,0.710576953,0.659685119,0.699421965,0.663842987,0.705379634,0.703947642,0.684874506,0.728414777,0.664851907,0.722432103,0.743599887,0.691123747,0.700992628,0.027164892,60,0.833398099,0.80734664,0.856635554,0.79817643,0.79445236,0.791399037,0.804424071,0.843620456,0.77738443,0.791814948,0.81895361,0.814655074,0.785538414,0.778643562,0.798302579,0.806316351,0.022552943,,
19,3.178977617,0.657442852,0.003217618,3.47E-05,0.0001,"(25,)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001}",0.745562761,0.751694531,0.687423109,0.728414777,0.66939599,0.687423109,0.642265433,0.727396694,0.663842987,0.696270744,0.676625317,0.664269265,0.711214491,0.751677746,0.71107923,0.700970412,0.033607327,61,0.753577649,0.721785888,0.76096249,0.733109261,0.756317151,0.728790238,0.755167641,0.703945304,0.709828279,0.768189976,0.750515178,0.738621682,0.747826087,0.75045232,0.737209854,0.7410866,0.0180794,,
190,1.761320225,0.375470055,0.003176721,0.000823019,0.0001,"(60, 60, 60, 60)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60, 60, 60), 'NN__learning_rate_init': 0.01}",0.714435162,0.734353212,0.722636061,0.716194884,0.646195709,0.711272604,0.661225061,0.663326137,0.707187993,0.653388343,0.681843987,0.714138416,0.717047257,0.739362649,0.729833922,0.700829426,0.030008048,62,0.843067283,0.81029553,0.886912832,0.828522548,0.838624727,0.850650952,0.868050841,0.855566687,0.776039727,0.856557111,0.794923077,0.817812468,0.831819083,0.826928678,0.817706924,0.833565231,0.02753393,,
158,0.976704534,0.294956345,0.003470723,0.000101083,0.0001,"(20, 20, 20, 20)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20, 20), 'NN__learning_rate_init': 0.01}",0.716516919,0.739658395,0.699723508,0.677842439,0.680462854,0.722803352,0.670718415,0.72512568,0.687861272,0.663842987,0.685327134,0.71107923,0.711272604,0.704396263,0.715321451,0.700796833,0.021434205,63,0.802573848,0.762478626,0.804251248,0.730589162,0.777793448,0.813160125,0.76310615,0.768505826,0.753352557,0.795814044,0.781480921,0.807423435,0.811768469,0.746002333,0.792177187,0.780698492,0.025018077,,
23,3.24271547,0.701441563,0.005075677,0.005986101,0.0001,"(30,)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30,), 'NN__learning_rate_init': 0.001}",0.745749722,0.75688464,0.687423109,0.722300951,0.65779585,0.704611002,0.660338072,0.727778767,0.669859355,0.701732121,0.653457389,0.6414748,0.728323699,0.734317332,0.717028129,0.700604996,0.03549539,64,0.760928332,0.708081588,0.73317201,0.739248797,0.743164062,0.74748276,0.76222698,0.696951933,0.699972905,0.76096249,0.74055628,0.749252718,0.740451655,0.744430089,0.743293434,0.738011735,0.020026713,,
31,3.695361296,1.097588614,0.00353117,0.001000863,0.0001,"(40,)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40,), 'NN__learning_rate_init': 0.001}",0.717028129,0.768461562,0.716763006,0.751644829,0.645604256,0.716516919,0.643248223,0.727778767,0.641738245,0.700910444,0.670520231,0.651716693,0.722765911,0.722803352,0.711214491,0.700581004,0.039075854,65,0.761018765,0.730271706,0.730271706,0.739947708,0.751995352,0.749094712,0.762394725,0.751570157,0.692893027,0.776939121,0.699851914,0.74323091,0.750573836,0.76222698,0.753701849,0.743732165,0.02203571,,
9,0.36734856,0.086984933,0.003217363,4.96E-05,0.0001,"(15,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15,), 'NN__learning_rate_init': 0.1}",0.722432103,0.72609087,0.722636061,0.750774969,0.666946635,0.729833922,0.620217844,0.691426999,0.682187505,0.687423109,0.665139124,0.682399982,0.7228217,0.738053146,0.699159364,0.700502889,0.033328654,66,0.776811594,0.738069737,0.788501802,0.775523253,0.763092683,0.770184557,0.741265295,0.744396878,0.755608714,0.800151515,0.748572785,0.78129596,0.782678102,0.766659789,0.770821093,0.766908917,0.017701039,,
74,1.163989719,0.440423503,0.003443384,0.000225576,0.0001,"(35, 35)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35), 'NN__learning_rate_init': 0.01}",0.688174412,0.716362913,0.699159364,0.699723508,0.69302712,0.722765911,0.648625591,0.76300578,0.741580273,0.652251366,0.682272154,0.681804704,0.710209472,0.738777331,0.663326137,0.700071069,0.031823834,67,0.824786926,0.810191733,0.805973529,0.835378586,0.818933814,0.82013885,0.800825113,0.772786121,0.770710172,0.8262185,0.796825209,0.805859105,0.797105732,0.830018748,0.831258871,0.809800734,0.019229222,,
139,3.505451759,0.712064244,0.003740056,8.89E-05,0.0001,"(55, 55, 55)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55, 55), 'NN__learning_rate_init': 0.001}",0.682272154,0.745562761,0.691774149,0.682187505,0.658959538,0.710730157,0.682378512,0.761799582,0.734264396,0.664851907,0.710982659,0.722636061,0.681223798,0.659779872,0.711156952,0.700037334,0.030377032,68,0.813089423,0.788277791,0.802682045,0.797917451,0.820392539,0.805475185,0.847904597,0.782115223,0.792918022,0.836272259,0.795839948,0.807423497,0.804448768,0.776881427,0.789795484,0.804095577,0.018665215,,
114,0.809946251,0.27548378,0.003379949,9.23E-05,0.0001,"(25, 25, 25)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25), 'NN__learning_rate_init': 0.01}",0.728487114,0.772477515,0.658723459,0.73318902,0.653388343,0.738777331,0.647610935,0.74435728,0.716763006,0.633451366,0.699301445,0.656880656,0.68493099,0.703947642,0.72353346,0.699721304,0.040515908,69,0.782250567,0.787347205,0.797228359,0.777006714,0.758419576,0.782707592,0.805217789,0.775787872,0.769544405,0.815831758,0.795009788,0.802078689,0.806044518,0.798404858,0.73644061,0.785954687,0.019966882,,
10,1.061809921,0.37608056,0.003552691,0.00103837,0.0001,"(15,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15,), 'NN__learning_rate_init': 0.01}",0.722153875,0.755761368,0.693641618,0.721117033,0.648625591,0.685327134,0.64010725,0.716516919,0.658275473,0.711768927,0.699522399,0.681443237,0.716763006,0.705202312,0.728487114,0.698980884,0.030691019,70,0.773951034,0.697848105,0.730638674,0.743696577,0.732341657,0.734917141,0.772644007,0.718533431,0.756705899,0.723361115,0.757210175,0.75942029,0.712932573,0.716283748,0.784241751,0.740981745,0.024642704,,
94,1.078267511,0.323609775,0.003541787,0.000129246,0.0001,"(60, 60)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60), 'NN__learning_rate_init': 0.01}",0.652876189,0.748519239,0.70494618,0.733730797,0.680996131,0.699421965,0.659301799,0.750946531,0.714768981,0.640659745,0.699723508,0.702779455,0.693744323,0.768167577,0.629109383,0.69864612,0.039817503,71,0.854528996,0.786350617,0.808660292,0.774191865,0.833033885,0.856577652,0.800820225,0.784141885,0.793347686,0.833475328,0.856418361,0.8072289,0.846283431,0.807742102,0.796207125,0.81593389,0.027390372,,
103,3.14356993,0.960502621,0.003390153,0.000174804,0.0001,"(10, 10, 10)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10), 'NN__learning_rate_init': 0.001}",0.727778767,0.745868752,0.693375442,0.71699062,0.667467137,0.710576953,0.666641782,0.717028129,0.645604256,0.712639446,0.670718415,0.662018033,0.728087657,0.705498165,0.705439216,0.698382185,0.028295253,72,0.727165281,0.740713221,0.72896103,0.727536232,0.744648886,0.743293434,0.736316098,0.730588808,0.7031114,0.741747168,0.734384168,0.724400427,0.7301403,0.740643463,0.749404717,0.733536975,0.010878926,,
183,2.849241034,0.839729692,0.003864861,5.34E-05,0.0001,"(50, 50, 50, 50)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50, 50, 50), 'NN__learning_rate_init': 0.001}",0.717028129,0.745868752,0.650709292,0.728487114,0.693208865,0.734317332,0.64589816,0.722765911,0.731316427,0.67656023,0.650709292,0.71107923,0.667018113,0.710576953,0.68758857,0.698208825,0.032344133,73,0.817557111,0.849399514,0.830386496,0.814808753,0.795150799,0.804514339,0.788561749,0.808782451,0.738506749,0.807366896,0.814128595,0.820456108,0.828953769,0.802002635,0.768330424,0.805927092,0.025710126,,
122,1.041444619,0.548943411,0.003558095,0.000238497,0.0001,"(35, 35, 35)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35), 'NN__learning_rate_init': 0.01}",0.649036846,0.734264396,0.719229476,0.720290786,0.658040074,0.711156952,0.640659745,0.739362649,0.655334538,0.679134957,0.681952839,0.699000031,0.734192891,0.70949691,0.74014544,0.698086569,0.033745829,74,0.804229238,0.826230385,0.75455606,0.762883467,0.77644163,0.798730662,0.840630608,0.797289121,0.752740024,0.85211678,0.794382814,0.784948131,0.766017672,0.839703842,0.839258045,0.799343899,0.0324933,,
