,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_learning_rate,param_restarts,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,13.871081066131591,0.6052312942809333,0.00516352653503418,0.00016606004478775382,relu,"[50, 50]",0.01,5,"{'activation': <function relu at 0x7f49aa7d55f0>, 'hidden_layer_sizes': [50, 50], 'learning_rate': 0.01, 'restarts': 5}",0.10580381226398129,0.08261593204775022,0.1043488653129368,0.0914193606780816,0.08451132390940874,0.09373985884243173,0.009719900272356162,3,0.09002500420354885,0.09683898964386053,0.09048016425612179,0.09371403769027577,0.09616282803126978,0.09344420476501535,0.002809439633197526
1,170.3221477508545,2.6815322104872124,0.006395578384399414,0.0016299854316046683,relu,"[50, 50]",0.01,25,"{'activation': <function relu at 0x7f49aa7d55f0>, 'hidden_layer_sizes': [50, 50], 'learning_rate': 0.01, 'restarts': 25}",0.1066381230854915,0.08097745750184773,0.09813235952348162,0.07521875000000001,0.07604627514866931,0.08740259305189803,0.012679336409110635,5,0.07779461546862261,0.08897076768204129,0.08452998621456924,0.09024257659981003,0.09039561578624078,0.08638671235025679,0.004793493477498095
2,604.3910937309265,10.483064596126793,0.005065155029296875,0.00014770975960157767,relu,"[50, 50]",0.01,50,"{'activation': <function relu at 0x7f49aa7d55f0>, 'hidden_layer_sizes': [50, 50], 'learning_rate': 0.01, 'restarts': 50}",0.10989379339505075,0.08064770690778754,0.11814443890366431,0.11194519927536231,0.11596638655462185,0.10731950500729737,0.013648124972904678,1,0.10619311217874146,0.11324669936138534,0.10408671135398033,0.10569410271980875,0.10556543057447776,0.10695721123767873,0.0032222282462545616
3,15.449888658523559,0.6539592208212608,0.005031394958496094,7.031293342584232e-05,relu,"[50, 50]",0.001,5,"{'activation': <function relu at 0x7f49aa7d55f0>, 'hidden_layer_sizes': [50, 50], 'learning_rate': 0.001, 'restarts': 5}",0.10580381226398129,0.08261593204775022,0.1043488653129368,0.0914193606780816,0.08451132390940874,0.09373985884243173,0.009719900272356162,3,0.09002500420354885,0.09683898964386053,0.09048016425612179,0.09371403769027577,0.09616282803126978,0.09344420476501535,0.002809439633197526
4,172.84320282936096,6.55013363058608,0.005235433578491211,0.00019922168589060781,relu,"[50, 50]",0.001,25,"{'activation': <function relu at 0x7f49aa7d55f0>, 'hidden_layer_sizes': [50, 50], 'learning_rate': 0.001, 'restarts': 25}",0.1066381230854915,0.08097745750184773,0.09813235952348162,0.07521875000000001,0.07604627514866931,0.08740259305189803,0.012679336409110635,5,0.07779461546862261,0.08897076768204129,0.08452998621456924,0.09024257659981003,0.09039561578624078,0.08638671235025679,0.004793493477498095
5,593.4868761539459,1.6714628144326622,0.00514678955078125,0.00031704821251592457,relu,"[50, 50]",0.001,50,"{'activation': <function relu at 0x7f49aa7d55f0>, 'hidden_layer_sizes': [50, 50], 'learning_rate': 0.001, 'restarts': 50}",0.10989379339505075,0.08064770690778754,0.11814443890366431,0.11194519927536231,0.11596638655462185,0.10731950500729737,0.013648124972904678,1,0.10619311217874146,0.11324669936138534,0.10408671135398033,0.10569410271980875,0.10556543057447776,0.10695721123767873,0.0032222282462545616
