,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
69,0.8845039018952061,0.8386395037775229,0.9125511286168763,1.0,0.8254180602006689,0.9418060200668897,0.8550115698453294,0.9278122843340235,0.8545150501672242,0.8836120401337791,0.8549506759225429,0.9710266715381803,0.89859337726554,0.9272788688896395,0.8555030634088729
113,0.7696592144077006,0.6442964572093328,0.8321220965533704,0.7786916699801331,0.7787957253136168,0.8584070796460177,0.8849557522123894,0.7430770670962993,0.8927894166516164,0.8938219442411338,0.7516197850821745,0.8673191880341584,0.8492030672164657,0.8317525327983896,0.8230088495575221
157,0.7830176193233518,0.7650979963924384,0.8342190166937264,0.6496815286624205,0.7767983415113084,0.8601806088184725,0.8213515612863136,0.8151654659201855,0.8717224645184232,0.8469714000249781,0.777142605467318,0.7961783439490446,0.699295546434753,0.8215981658697131,0.7836153842970246
202,0.6180741987242203,0.6396329988328782,0.6687388073526688,0.6509112880627687,0.6185477175576186,0.6186530644829795,0.6514198886686505,0.6319334933985282,0.5799655985808453,0.643739079790332,0.6281210553189506,0.6969583471141156,0.6716903073286051,0.5843720496142286,0.6666308454876134
246,0.7520775941461803,0.6438157429379041,0.8456718638804426,0.7604629439959557,0.7392176767000251,0.6132180883558478,0.8043613063249276,0.6490167465777222,0.7188841436108048,0.7476674409601238,0.7480507796881248,0.7351807149956854,0.7518070618043967,0.7235772357723578,0.7639903512561695
290,0.7796888682248994,0.7111728475178294,0.8070997796165063,0.773066370040786,0.7684287462731084,0.7078530207397766,0.7857996715927751,0.6732156028555624,0.7440981400766575,0.7856568547400035,0.7484646124788685,0.7959331928670538,0.7480213684415598,0.7410993079324991,0.7830614556538437
335,0.79744651527952,0.7668736531247505,0.794313716140216,0.7766707100288743,0.7547524185322496,0.7261194563547847,0.7874842756983776,0.7133868723108155,0.7878896792366505,0.7788208337680976,0.7162504122339413,0.7726481876332623,0.7642715758426806,0.7576653185389511,0.7615818956193544
379,0.7918211966727889,0.7286107573068594,0.807678669224932,0.7654560355431139,0.7547472598634581,0.7340147653102524,0.7467159543537826,0.7347060021702285,0.7777614079262821,0.7860534250760025,0.7307279581725691,0.7910481350771916,0.7469889768133787,0.7384515232492809,0.7547512920620922
423,0.7591406148266017,0.7518424158464113,0.7564378329262638,0.7682826685810888,0.724601169080035,0.7309941269814055,0.7421579395469676,0.7278861927568495,0.7777554224169625,0.7319720743564039,0.7446808510638298,0.7340976804910682,0.7522022163394271,0.7392978856752067,0.7496448496766058
468,0.7738230658149499,0.7691043249561659,0.7567045169223261,0.7432150117572114,0.7627912745845566,0.7393876530028481,0.8076571862070905,0.7692771295912562,0.7840648532797811,0.7520009416195856,0.7544654228585662,0.7649572649572649,0.7417450441144436,0.7473469142817494,0.7397454975579977
512,0.7437217164619137,0.7392546817145772,0.7600641737550617,0.7557727590268373,0.7580492424242425,0.7377217400972712,0.7889852476652628,0.7597353829779929,0.7537109375,0.7442196858250519,0.7306416135072611,0.7499999999999999,0.7326806417588823,0.7376013155984473,0.7715602170637268
556,0.7573002866959225,0.7365595396816875,0.7718037825417455,0.7627373972707955,0.7537445920860679,0.76804640582985,0.7861021105297896,0.7696590472688171,0.7859192956316318,0.7575378803102769,0.7390491648261917,0.7502339346019226,0.7286458154728983,0.744326597545493,0.7642474779554057
601,0.6259453564968602,0.6481870189661364,0.6222961730449251,0.6363827646980763,0.6480604097956467,0.6304867827359135,0.6373053585478613,0.6483547563460842,0.6563355313844328,0.6528823893736049,0.639804184025405,0.6470494775303613,0.6431831449051082,0.6308232523925401,0.617913850098034
645,0.7397968126313114,0.733067912988287,0.7505964670238016,0.7533959322324592,0.7533283723345323,0.7382744862155388,0.7831410004828645,0.7511316109193733,0.7597709438895194,0.7551683064997019,0.7380260637931049,0.7521706231644287,0.7397377732870123,0.7456850944015571,0.7453072157655051
690,0.7448289541889394,0.7328940290478753,0.7494994707809353,0.760510315114184,0.7551326550377244,0.7535279671143164,0.7914621994652774,0.750238496138486,0.7538510753032145,0.7465585118525051,0.7362762058949017,0.7552479343032763,0.7537639645083474,0.7552667529476147,0.748016824353877
