,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,mean_train_score,std_train_score,,
126,0.551009051,0.148583921,0.003854386,7.22E-05,0.0001,"(40, 40, 40)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40, 40), 'NN__learning_rate_init': 0.01}",0.597460218,0.620408095,0.631130744,0.630280899,0.584889581,0.625416866,0.604585245,0.618624583,0.600592674,0.629417191,0.636057195,0.612846597,0.624654524,0.615780221,0.658663228,0.619387191,0.017401925,41,0.626024678,0.62609552,0.59517994,0.644511021,0.61389708,0.617157565,0.636975442,0.655130618,0.643261547,0.652173913,0.605922959,0.653917977,0.638016346,0.642414747,0.628580197,0.631950637,0.017399511,,
123,1.039611657,0.2186444,0.003870916,0.000127118,0.0001,"(35, 35, 35)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35), 'NN__learning_rate_init': 0.001}",0.569674792,0.682080925,0.648625591,0.595433719,0.605888124,0.623951014,0.575004209,0.602815588,0.612716763,0.584148867,0.652478637,0.6295385,0.623523826,0.618807429,0.664710792,0.619293252,0.031447174,42,0.657973265,0.64666845,0.623577504,0.628118045,0.659140197,0.640362275,0.634442911,0.659608412,0.668323013,0.636322491,0.652232556,0.657973265,0.630892644,0.650840546,0.615477041,0.644130174,0.015043465,,
187,1.098805078,0.281764212,0.004299164,0.000142766,0.0001,"(55, 55, 55, 55)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55, 55, 55), 'NN__learning_rate_init': 0.001}",0.60177567,0.613525338,0.688153771,0.618854609,0.623746722,0.635107708,0.604585245,0.57718942,0.598724835,0.633984723,0.647610935,0.57189142,0.630983157,0.602815588,0.639457258,0.619227093,0.028099228,43,0.645576643,0.635352338,0.64057971,0.631452612,0.62577883,0.637376713,0.648582472,0.650863919,0.646311183,0.655374278,0.639388968,0.640690104,0.627931677,0.638610452,0.641257563,0.640341831,0.007963892,,
110,0.489918232,0.141565092,0.003758049,0.000179626,0.0001,"(20, 20, 20)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20), 'NN__learning_rate_init': 0.01}",0.578288496,0.704611002,0.660338072,0.618344142,0.61237041,0.637861272,0.606780191,0.574218404,0.60099538,0.530978863,0.641640115,0.607067753,0.6295385,0.641834621,0.64195433,0.619121437,0.039273699,44,0.644895467,0.651881644,0.612043574,0.628513203,0.640450618,0.620959935,0.63888,0.634315065,0.637080568,0.56287985,0.616358932,0.646614541,0.642548921,0.650904838,0.629309862,0.630509135,0.02148206,,
7,1.090423171,0.245317917,0.004851961,0.001930127,0.0001,"(10,)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10,), 'NN__learning_rate_init': 0.001}",0.604566025,0.649543166,0.650363482,0.591827101,0.64709249,0.598348157,0.607078427,0.57835071,0.607173455,0.618807429,0.636130797,0.601156069,0.624503455,0.628156044,0.641305395,0.618960147,0.021964876,45,0.619752695,0.639646178,0.590397874,0.601565182,0.617745199,0.638588294,0.643535992,0.650880422,0.616285074,0.642422824,0.604595207,0.639161512,0.626256609,0.6305788,0.620603008,0.625467658,0.016900413,,
171,1.014093971,0.325554604,0.00395751,0.00011509,0.0001,"(35, 35, 35, 35)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35, 35), 'NN__learning_rate_init': 0.001}",0.57189142,0.665076221,0.668843321,0.623746722,0.618727177,0.654945003,0.593295673,0.538135374,0.605112249,0.623523826,0.67085089,0.599359095,0.596916663,0.606384656,0.642697977,0.618633751,0.036363956,46,0.643313474,0.657838239,0.655175633,0.642782965,0.667301652,0.636541923,0.655580916,0.635223576,0.640868509,0.656794204,0.624273813,0.636085213,0.618620543,0.64101379,0.654284058,0.6443799,0.012935668,,
19,0.799396976,0.252227297,0.003908857,0.001083985,0.0001,"(25,)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001}",0.612716763,0.66271808,0.619854664,0.617726501,0.627054381,0.622995427,0.618807429,0.588195005,0.594807734,0.59006319,0.627054381,0.623523826,0.600809538,0.600809538,0.668843321,0.618398652,0.022555981,47,0.623042773,0.635465068,0.616707973,0.622326511,0.649387339,0.626224119,0.632962195,0.65669851,0.629526409,0.613138573,0.633424443,0.642191032,0.62127582,0.636333773,0.602022455,0.6293818,0.013573651,,
118,0.572552093,0.124426282,0.003795369,4.90E-05,0.0001,"(30, 30, 30)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30, 30), 'NN__learning_rate_init': 0.01}",0.577188297,0.635863113,0.641305395,0.643248223,0.624116761,0.636179023,0.630536431,0.612716763,0.612852957,0.603283161,0.652876189,0.544684964,0.630354549,0.575791983,0.654945003,0.618396187,0.030385871,48,0.645198871,0.639104094,0.629861598,0.601276036,0.653353184,0.620634628,0.650592885,0.643682441,0.650728897,0.642502668,0.616867342,0.589363013,0.655008709,0.62587372,0.619378502,0.632228439,0.019103153,,
158,0.587405856,0.239259861,0.003767014,6.64E-05,0.0001,"(20, 20, 20, 20)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20, 20), 'NN__learning_rate_init': 0.01}",0.582359057,0.647609464,0.644500916,0.615780221,0.608892581,0.64010725,0.596307022,0.600624059,0.622995427,0.605884882,0.638708932,0.611395287,0.614497483,0.596461105,0.640894592,0.617801218,0.019735553,49,0.630143748,0.627367642,0.616901051,0.636199029,0.615588444,0.640324035,0.626335715,0.666386576,0.635088346,0.630251517,0.642942127,0.650953701,0.631072604,0.643141906,0.649582249,0.636151913,0.012886153,,
90,0.581966702,0.104852129,0.003937626,0.000416851,0.0001,"(55, 55)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55), 'NN__learning_rate_init': 0.01}",0.557224642,0.682399982,0.654945003,0.610331831,0.600809538,0.610199947,0.603167854,0.640894592,0.611142651,0.599717324,0.653527125,0.550718735,0.6414748,0.621189501,0.614915654,0.616843945,0.033750233,50,0.625488718,0.656551423,0.620613548,0.6432207,0.640640308,0.609167993,0.638007652,0.624632782,0.622593095,0.625722392,0.620622105,0.608888828,0.660664405,0.632977894,0.643666441,0.631563886,0.014909474,,
175,1.063525772,0.324475075,0.004003112,5.43E-05,0.0001,"(40, 40, 40, 40)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40, 40, 40), 'NN__learning_rate_init': 0.001}",0.584613267,0.652692343,0.652251366,0.6476822,0.609803067,0.630280899,0.60374528,0.535255341,0.595838696,0.611142651,0.664851907,0.606142455,0.621632322,0.637861272,0.594854483,0.616576503,0.032069862,51,0.624041289,0.640912216,0.616116811,0.644717474,0.647994755,0.639389425,0.662891665,0.629746365,0.637987124,0.662239789,0.636128734,0.655270003,0.640450618,0.663905363,0.628599468,0.642026073,0.013972627,,
138,0.689757967,0.218963548,0.004081297,5.01E-05,0.0001,"(55, 55, 55)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55, 55), 'NN__learning_rate_init': 0.01}",0.565109118,0.650363482,0.649199922,0.624503455,0.616888363,0.637861272,0.581158445,0.607173455,0.647728895,0.565343477,0.621627216,0.587575539,0.622995427,0.621632322,0.646691591,0.616390132,0.02845885,52,0.618887284,0.626225988,0.59017382,0.630822065,0.662631917,0.632588049,0.625759209,0.628974051,0.655684954,0.633266502,0.631104534,0.614926639,0.648361134,0.629432632,0.632674547,0.630767555,0.016431058,,
82,0.477956184,0.127236356,0.003786755,8.34E-05,0.0001,"(45, 45)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45), 'NN__learning_rate_init': 0.01}",0.591133694,0.635960233,0.562164305,0.614915654,0.636179023,0.641181725,0.622365191,0.618624583,0.59502222,0.626859325,0.661592545,0.602815588,0.610745658,0.597978917,0.623418989,0.616063843,0.02341334,53,0.64429839,0.623448454,0.535697266,0.642357923,0.639271064,0.634330595,0.645895364,0.643771926,0.653801451,0.644285477,0.605942347,0.645830961,0.643152529,0.63474628,0.639748724,0.631771917,0.02790885,,
150,0.485021845,0.130482995,0.003706185,6.48E-05,0.0001,"(10, 10, 10, 10)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10, 10), 'NN__learning_rate_init': 0.01}",0.602815588,0.632463678,0.636203616,0.630354549,0.606780191,0.607251708,0.627826847,0.547648532,0.630057803,0.621627216,0.613525338,0.612716763,0.641978029,0.580349509,0.64709249,0.61591279,0.024753573,54,0.626541461,0.630781444,0.649434916,0.616337824,0.618073691,0.617455812,0.630924496,0.638960286,0.620602621,0.659252173,0.600170895,0.634180953,0.627881556,0.558329621,0.612227782,0.622743702,0.022325037,,
143,1.317831103,0.270577084,0.003984928,5.17E-05,0.0001,"(60, 60, 60)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60, 60), 'NN__learning_rate_init': 0.001}",0.595349424,0.652946259,0.635960233,0.621987164,0.588877708,0.649199922,0.591261438,0.574218404,0.5893895,0.616196436,0.651030834,0.59006319,0.630428933,0.624579393,0.623746722,0.615682371,0.024992818,55,0.653540925,0.652265722,0.621621023,0.640440799,0.652506974,0.633111237,0.637393366,0.656831707,0.636317365,0.655391562,0.628006284,0.658173765,0.65820095,0.642213216,0.661166045,0.645812063,0.012021748,,
102,0.420122623,0.135594226,0.003681962,0.000114082,0.0001,"(10, 10, 10)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10), 'NN__learning_rate_init': 0.01}",0.607304749,0.637861272,0.645604256,0.618624583,0.61638867,0.621632322,0.572745075,0.618803128,0.609533793,0.57837378,0.643248223,0.597460218,0.607067753,0.606936416,0.651396292,0.615532035,0.022064788,56,0.646614541,0.635709913,0.614337949,0.61995868,0.630305331,0.629406872,0.635352338,0.641681976,0.624530791,0.624273813,0.637992046,0.635291405,0.630764883,0.613349999,0.633947826,0.630234557,0.009192301,,
159,1.199199343,0.311277224,0.003778489,7.63E-05,0.0001,"(20, 20, 20, 20)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20, 20), 'NN__learning_rate_init': 0.001}",0.623951014,0.626859325,0.65350419,0.61302799,0.623523826,0.617961578,0.638708932,0.557224642,0.584764325,0.644131497,0.610199947,0.593669476,0.607330742,0.573067546,0.646448212,0.614291549,0.026743522,57,0.647083711,0.654890321,0.649387676,0.631890678,0.671316796,0.641590527,0.643592088,0.643141906,0.622840036,0.661166045,0.622880348,0.663473038,0.638010316,0.636212153,0.635114398,0.644172669,0.013661079,,
178,0.671623135,0.177250209,0.004077641,3.62E-05,0.0001,"(45, 45, 45, 45)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45, 45, 45), 'NN__learning_rate_init': 0.01}",0.595510922,0.643248223,0.629026051,0.606391602,0.626859325,0.624116761,0.606384656,0.533624781,0.628192096,0.589831168,0.651985678,0.580978394,0.622995427,0.61302799,0.653457389,0.613708698,0.02969087,58,0.654863796,0.63844322,0.594647895,0.632977894,0.62258218,0.616620632,0.656814371,0.611616935,0.636070017,0.619923158,0.60809404,0.6458297,0.632962195,0.615251996,0.614615835,0.626754258,0.017152028,,
54,0.441829077,0.126012814,0.003610325,6.30E-05,0.0001,"(10, 10)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10), 'NN__learning_rate_init': 0.01}",0.605884882,0.603167854,0.658276875,0.612169698,0.630536431,0.61849711,0.633274404,0.605888124,0.618854609,0.577587322,0.63583815,0.618141106,0.624503455,0.573067546,0.589821286,0.61370059,0.0217417,59,0.6552415,0.614293781,0.604302059,0.618155754,0.604959559,0.608603998,0.62296045,0.647829124,0.648361134,0.620271847,0.633364909,0.623004498,0.637859166,0.610561015,0.6176894,0.624497213,0.015844544,,
166,0.651939837,0.241379216,0.003876034,3.97E-05,0.0001,"(30, 30, 30, 30)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30, 30, 30), 'NN__learning_rate_init': 0.01}",0.583648154,0.603283161,0.650709292,0.604566025,0.608357558,0.632463678,0.624629151,0.57718942,0.595349424,0.620408095,0.632463678,0.57835071,0.618727177,0.613079279,0.661225061,0.613629991,0.02389621,60,0.647829124,0.612088233,0.604896066,0.588389956,0.634769909,0.62316662,0.630777419,0.646872771,0.620271847,0.6458297,0.626321867,0.633477022,0.636128296,0.639382459,0.623335853,0.627569143,0.015931625,,
147,1.858817832,0.785284586,0.003783909,0.000303396,0.0001,"(5, 5, 5, 5)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5, 5, 5), 'NN__learning_rate_init': 0.001}",0.605278919,0.630536431,0.631967388,0.605583768,0.627826847,0.612716763,0.633274404,0.570450588,0.587848678,0.605888124,0.6476822,0.616888363,0.577668062,0.607304749,0.641978029,0.613526221,0.02197092,61,0.629406872,0.62695601,0.604507871,0.608958714,0.630892644,0.598056219,0.615833126,0.627868921,0.612851589,0.645657692,0.620622105,0.636908499,0.611816132,0.623593647,0.601413279,0.619689555,0.013160206,,
162,0.506121524,0.137246696,0.003814665,3.52E-05,0.0001,"(25, 25, 25, 25)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25, 25), 'NN__learning_rate_init': 0.01}",0.566638229,0.629417191,0.630181414,0.606936416,0.616888363,0.634187643,0.629417191,0.592935614,0.593669476,0.58970342,0.640659745,0.623951014,0.595349424,0.630428933,0.622193795,0.613503858,0.020630818,62,0.639952637,0.642372597,0.626338327,0.621324386,0.646578867,0.602748057,0.633622581,0.651015283,0.658590566,0.627153825,0.622849899,0.635875194,0.618960926,0.653198931,0.593729481,0.63162077,0.017626617,,
186,0.861717065,0.283755398,0.004268964,4.42E-05,0.0001,"(55, 55, 55, 55)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55, 55, 55), 'NN__learning_rate_init': 0.01}",0.574124579,0.613079279,0.640992953,0.641834621,0.60374528,0.61638867,0.606778813,0.608157885,0.594864439,0.616196436,0.548262191,0.630428933,0.624116761,0.639066269,0.641181725,0.613281255,0.025450018,63,0.640923284,0.627430167,0.584469375,0.628740211,0.648007334,0.620277414,0.651793935,0.658473,0.620136883,0.648140653,0.601561242,0.63364539,0.632097573,0.610950369,0.594661224,0.62675387,0.020994444,,
151,1.352474753,0.442353814,0.00378143,0.000327585,0.0001,"(10, 10, 10, 10)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10, 10), 'NN__learning_rate_init': 0.001}",0.605278919,0.625200631,0.646195709,0.627371907,0.630536431,0.600356061,0.586154768,0.562224556,0.589732962,0.595213483,0.659278768,0.605884882,0.641905969,0.580436179,0.6414748,0.613149735,0.027128933,64,0.641369784,0.635733515,0.630703239,0.624531631,0.635733515,0.616393964,0.652319817,0.637013474,0.629197987,0.638010316,0.640906233,0.638869202,0.624985693,0.641995281,0.604445058,0.632813914,0.01132441,,
10,0.359053469,0.084332575,0.003640429,0.000177128,0.0001,"(15,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15,), 'NN__learning_rate_init': 0.01}",0.595349424,0.618807429,0.668843321,0.621632322,0.580054054,0.624503455,0.622995427,0.540855785,0.657099665,0.561916407,0.641978029,0.589979534,0.615399831,0.581305203,0.67493558,0.613043698,0.037265724,65,0.642103454,0.623653005,0.596424163,0.602316818,0.614849088,0.639316617,0.621975137,0.643004388,0.616595318,0.601045869,0.606161785,0.620353659,0.612951735,0.628456388,0.619165772,0.61922488,0.014091447,,
6,0.349717919,0.070125599,0.003748274,0.000553497,0.0001,"(10,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10,), 'NN__learning_rate_init': 0.01}",0.583815029,0.644131497,0.648625591,0.606593014,0.606780191,0.608349652,0.601350025,0.624503455,0.591827101,0.61705915,0.625200631,0.591133694,0.601395975,0.624629151,0.612033714,0.612495191,0.017922591,66,0.6597245,0.628674611,0.591630655,0.622507433,0.638304951,0.609710443,0.606828851,0.650860748,0.610252646,0.636212153,0.619378502,0.641369784,0.634475727,0.640440799,0.574409497,0.624318753,0.022018468,,
142,0.701994228,0.181904028,0.004064369,4.42E-05,0.0001,"(60, 60, 60)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60, 60), 'NN__learning_rate_init': 0.01}",0.564578206,0.644916486,0.663842987,0.592628339,0.618727177,0.637861272,0.613488151,0.567217993,0.615399831,0.577587322,0.598469236,0.608157885,0.601395975,0.635960233,0.640992953,0.612081603,0.028328602,67,0.616815491,0.638945982,0.626628832,0.644029704,0.636263321,0.629146098,0.654057975,0.6377038,0.634330595,0.624234896,0.556438093,0.642273573,0.632218481,0.64379022,0.595188647,0.627471047,0.023187821,,
66,0.407333851,0.091215515,0.003665368,3.09E-05,0.0001,"(25, 25)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01}",0.589430029,0.643954229,0.638254099,0.621632322,0.626179377,0.658276875,0.626859325,0.584764325,0.584828105,0.605278919,0.629026051,0.557947352,0.593696669,0.542887171,0.664062682,0.611138502,0.034082025,68,0.671042824,0.626642911,0.610479376,0.600793366,0.642668965,0.62258218,0.644496202,0.655311736,0.569208818,0.633522506,0.627206394,0.610079444,0.596434025,0.571123461,0.65684019,0.62256216,0.02897415,,
74,0.450438213,0.088588176,0.003832865,0.000261619,0.0001,"(35, 35)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35), 'NN__learning_rate_init': 0.01}",0.559117183,0.652251366,0.672050552,0.499038467,0.633451366,0.641181725,0.60099538,0.553099631,0.611921627,0.597098711,0.658477793,0.618803128,0.600356061,0.628784723,0.637815759,0.610962898,0.044106977,69,0.634298184,0.645014796,0.61108612,0.553632741,0.642502668,0.615592599,0.628316451,0.636085213,0.625511706,0.627173015,0.610435578,0.644895467,0.629132881,0.642117238,0.600716842,0.623100766,0.022746773,,
122,0.514388116,0.162375933,0.003874858,0.0001605,0.0001,"(35, 35, 35)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35), 'NN__learning_rate_init': 0.01}",0.579476382,0.634709763,0.670520231,0.614915654,0.606780191,0.500704328,0.575004209,0.579476382,0.612560731,0.658477793,0.631098943,0.581158445,0.63040447,0.629068124,0.647398844,0.610116966,0.040949963,70,0.625342221,0.645205757,0.617320584,0.652408201,0.642290956,0.50742135,0.624625187,0.657575646,0.642333965,0.65417333,0.588762085,0.619863391,0.644670432,0.666212843,0.618267957,0.62709826,0.037380411,,
182,0.66965642,0.104807702,0.004170672,0.000135343,0.0001,"(50, 50, 50, 50)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50, 50, 50), 'NN__learning_rate_init': 0.01}",0.606778813,0.646691591,0.655799317,0.617726501,0.636913111,0.630611694,0.584256485,0.557371542,0.589925184,0.632086037,0.626859325,0.524366385,0.561486535,0.597460218,0.658663228,0.608466398,0.037812999,71,0.640440799,0.621975137,0.625169765,0.625357744,0.650592885,0.611758334,0.637651558,0.645481867,0.633562106,0.649626659,0.623116202,0.579786209,0.618296965,0.637267699,0.618155754,0.627882646,0.01732604,,
114,0.415625254,0.106695198,0.004312325,0.002019599,0.0001,"(25, 25, 25)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25), 'NN__learning_rate_init': 0.01}",0.609773559,0.64709249,0.646691591,0.623951014,0.620795858,0.625416866,0.616888363,0.584256485,0.51966625,0.600592674,0.637861272,0.583620422,0.581158445,0.606778813,0.620283813,0.608321861,0.031206579,72,0.595989536,0.649564253,0.608919383,0.620136883,0.656352191,0.61853825,0.648361134,0.636680209,0.623408015,0.633396219,0.629264214,0.638007652,0.600013158,0.648237087,0.643802591,0.630044718,0.017945561,,
106,0.513163598,0.138751086,0.003712638,0.000104083,0.0001,"(15, 15, 15)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15), 'NN__learning_rate_init': 0.01}",0.558044381,0.602815588,0.664605458,0.63296073,0.604566025,0.641978029,0.561916407,0.583620422,0.60163381,0.633451366,0.628156044,0.530538495,0.641834621,0.576594865,0.647398844,0.607341006,0.037421641,73,0.620550034,0.596692974,0.622776763,0.623843913,0.638369729,0.618934549,0.600743415,0.650281516,0.592710776,0.653353184,0.601919442,0.584810011,0.655374278,0.619378502,0.639243103,0.621265479,0.021928299,,
174,0.637548033,0.143931436,0.00398585,4.11E-05,0.0001,"(40, 40, 40, 40)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40, 40, 40), 'NN__learning_rate_init': 0.01}",0.612949715,0.582718477,0.639457258,0.624629151,0.565861602,0.624277457,0.601476587,0.528995585,0.600809538,0.603283161,0.640659745,0.592935614,0.594293261,0.640475331,0.647609464,0.606695463,0.030992521,74,0.638952302,0.5885364,0.615883919,0.62119249,0.61135209,0.624982478,0.65938941,0.624625187,0.620406596,0.627612654,0.614873808,0.640767928,0.63189635,0.611519161,0.613712932,0.623046914,0.015640681,,
14,0.296756967,0.071198964,0.003564692,6.39E-05,0.0001,"(20,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20,), 'NN__learning_rate_init': 0.01}",0.609990239,0.624277457,0.659278768,0.623264489,0.616196436,0.607078427,0.567772171,0.565959226,0.647610935,0.612949715,0.61638867,0.601885365,0.635521752,0.57835071,0.522434289,0.605930577,0.033843004,75,0.642891799,0.629197499,0.624935018,0.628842115,0.627299078,0.616369198,0.61585697,0.641370805,0.617497834,0.638477917,0.628513203,0.606130234,0.635709913,0.625169765,0.572215142,0.623365099,0.016834691,,
190,0.78552103,0.154131489,0.00345513,0.000887609,0.0001,"(60, 60, 60, 60)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60, 60, 60), 'NN__learning_rate_init': 0.01}",0.611395287,0.650363482,0.634187643,0.609128038,0.626179377,0.6238625,0.518944103,0.567217993,0.629068124,0.606780191,0.609803067,0.605884882,0.611672627,0.624126083,0.558411531,0.605801662,0.032437257,76,0.626024678,0.629881845,0.569003273,0.578839346,0.634167435,0.60897956,0.562001499,0.646872771,0.645061763,0.63865935,0.62883124,0.644826852,0.630224497,0.635101895,0.629385665,0.620524111,0.026986609,,
70,0.448390357,0.11686563,0.003708951,0.000104464,0.0001,"(30, 30)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30), 'NN__learning_rate_init': 0.01}",0.593295673,0.613079279,0.649199922,0.61849711,0.639457258,0.64010725,0.456105719,0.597578983,0.588195005,0.605092248,0.664851907,0.606384656,0.611939944,0.593696669,0.59269217,0.604678253,0.045588678,77,0.639983924,0.630167185,0.591600135,0.63370143,0.632622706,0.630794298,0.491894347,0.583450146,0.641370805,0.64429839,0.645065515,0.635786325,0.633424443,0.600336064,0.619000167,0.616899725,0.038182135,,
42,0.320662959,0.10398091,0.003754759,0.000194803,0.0001,"(55,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55,), 'NN__learning_rate_init': 0.01}",0.561192982,0.65779585,0.662018033,0.604915797,0.618163808,0.5893895,0.566675938,0.567217993,0.635960233,0.55411582,0.658959538,0.583620422,0.600356061,0.572680451,0.623746722,0.603787277,0.036131851,78,0.54419913,0.639316157,0.635291405,0.616181652,0.629876226,0.593908044,0.586915965,0.640213209,0.613193847,0.609069464,0.620545122,0.646320812,0.636736708,0.607887696,0.645230046,0.617659032,0.026443413,,
62,0.387683026,0.098992973,0.003692993,0.000118657,0.0001,"(20, 20)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20), 'NN__learning_rate_init': 0.01}",0.609128038,0.658663228,0.646691591,0.619268336,0.61501359,0.622926207,0.617652658,0.555196271,0.604137198,0.572655168,0.634288264,0.585189966,0.6403852,0.594807734,0.438986586,0.600999336,0.050907904,79,0.631932945,0.648149584,0.622072904,0.624972959,0.652422672,0.61377087,0.6552415,0.638007652,0.622635452,0.616971029,0.628819412,0.621761504,0.643521896,0.636349253,0.469210463,0.621722673,0.042607234,,
26,0.287793875,0.069382569,0.004227225,0.001562714,0.0001,"(35,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35,), 'NN__learning_rate_init': 0.01}",0.585792399,0.611921627,0.648625591,0.6295385,0.634595568,0.634595568,0.623264489,0.427508633,0.588619502,0.561916407,0.61501359,0.608349652,0.645275515,0.641618497,0.513401702,0.598002483,0.057367559,80,0.651953217,0.619204681,0.587813774,0.610810933,0.637567013,0.628674611,0.624620781,0.418288667,0.623004498,0.611758334,0.623485242,0.632992687,0.612399774,0.636520036,0.56851922,0.605840898,0.053830813,,
78,0.439875682,0.137375572,0.00375212,7.00E-05,0.0001,"(40, 40)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40), 'NN__learning_rate_init': 0.01}",0.584205028,0.647517051,0.664710792,0.603246432,0.598206099,0.629909471,0.612169698,0.565385005,0.600809538,0.568307643,0.639457258,0.628497806,0.609990239,0.618624583,0.394616378,0.597710201,0.060483605,81,0.632205878,0.629861598,0.595925892,0.655270003,0.636070017,0.635969785,0.637677993,0.646445902,0.640440799,0.599073714,0.633810489,0.64429839,0.635672325,0.640694463,0.380538609,0.616263724,0.064826984,,
30,0.32086002,0.065114264,0.003604396,0.00020076,0.0001,"(40,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40,), 'NN__learning_rate_init': 0.01}",0.539483073,0.636057195,0.61705915,0.605278919,0.593125346,0.641905969,0.541378642,0.588877708,0.573014098,0.501355754,0.634595568,0.592123034,0.627054381,0.624629151,0.648625591,0.597637572,0.041618853,82,0.613559918,0.634899212,0.584373031,0.60020109,0.642372597,0.616298102,0.592159399,0.648219291,0.552874884,0.59186199,0.634336505,0.596781393,0.630544838,0.627887167,0.629264214,0.613042242,0.025279296,,
38,0.307287741,0.083637147,0.004446284,0.001542642,0.0001,"(50,)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'NN__learning_rate_init': 0.01}",0.601289779,0.562768154,0.597098711,0.446884645,0.615304883,0.593324555,0.526298852,0.607251708,0.623746722,0.603167854,0.594123591,0.61849711,0.633984723,0.617652658,0.670233966,0.594108527,0.049955456,83,0.630777419,0.577515997,0.571123461,0.524695014,0.628831209,0.59455335,0.560003395,0.642252806,0.645244691,0.645657692,0.60221356,0.632051523,0.639997436,0.639429161,0.608455929,0.609520176,0.035808533,,
